T,ウサギ,キツネ
0.266281,285,130
0.266309,284,130
0.266316,283,130
0.266338,282,130
0.266469,283,130
0.266742,282,130
0.267044,282,129
0.267335,281,129
0.268022,281,128
0.268333,280,128
0.268481,281,128
0.268732,282,128
0.268819,282,129
0.268957,283,129
0.268982,282,129
0.269054,281,129
0.269278,280,129
0.269369,279,129
0.269481,279,130
0.269673,278,130
0.269769,277,130
0.2698,276,130
0.26984,276,129
0.269889,277,129
0.27027,277,128
0.27082,276,128
0.271272,275,128
0.271353,275,129
0.271637,275,130
0.271675,274,130
0.271798,274,129
0.271944,275,129
0.272016,276,129
0.272092,275,129
0.272141,275,128
0.272399,275,129
0.272439,276,129
0.272634,275,129
0.272945,274,129
0.273046,273,129
0.273226,272,129
0.273414,273,129
0.273474,272,129
0.273616,271,129
0.273653,272,129
0.273779,271,129
0.273989,270,129
0.274093,271,129
0.274193,271,130
0.274296,272,130
0.274612,271,130
0.274747,272,130
0.274886,271,130
0.275196,271,131
0.275412,270,131
0.276037,269,131
0.276296,269,132
0.276344,268,132
0.276791,267,132
0.276801,266,132
0.277017,267,132
0.277098,266,132
0.277607,265,132
0.277785,265,131
0.277921,264,131
0.278247,263,131
0.278298,262,131
0.278368,261,131
0.278384,261,132
0.278722,260,132
0.27879,259,132
0.278962,258,132
0.279238,257,132
0.279473,256,132
0.279614,257,132
0.279941,257,133
0.280057,256,133
0.280134,255,133
0.280721,254,133
0.280728,255,133
0.280754,254,133
0.280853,253,133
0.281335,253,134
0.281556,252,134
0.281655,251,134
0.281858,250,134
0.282027,249,134
0.282109,248,134
0.282138,247,134
0.282508,246,134
0.282582,245,134
0.282594,244,134
0.28276,243,134
0.283013,243,135
0.283494,244,135
0.283752,243,135
0.283968,242,135
0.284264,241,135
0.284567,240,135
0.284681,239,135
0.284707,238,135
0.285279,238,136
0.285925,237,136
0.286033,238,136
0.286101,239,136
0.286124,240,136
0.28665,239,136
0.28668,238,136
0.286698,237,136
0.286856,237,137
0.28698,236,137
0.287,235,137
0.287179,235,138
0.28724,234,138
0.287295,233,138
0.28746,233,137
0.287729,232,137
0.287742,231,137
0.287812,231,136
0.287871,230,136
0.288081,231,136
0.288287,230,136
0.288424,229,136
0.288653,229,137
0.288657,228,137
0.288817,228,138
0.289085,227,138
0.28928,226,138
0.289351,225,138
0.289826,224,138
0.289854,223,138
0.289927,222,138
0.290249,221,138
0.290273,220,138
0.290911,219,138
0.291051,218,138
0.291234,217,138
0.291332,216,138
0.291523,217,138
0.291676,216,138
0.29177,215,138
0.291809,214,138
0.291885,213,138
0.291908,214,138
0.291936,213,138
0.292062,212,138
0.292381,212,139
0.292398,211,139
0.292688,210,139
0.293174,209,139
0.293466,208,139
0.29347,209,139
0.293597,208,139
0.294138,207,139
0.294217,206,139
0.294481,206,140
0.294503,206,141
0.294686,205,141
0.294737,204,141
0.294887,205,141
0.295,205,140
0.295104,205,141
0.296112,204,141
0.296285,204,140
0.296297,203,140
0.297021,202,140
0.297764,203,140
0.298283,204,140
0.298456,204,141
0.298655,204,142
0.29869,203,142
0.298842,202,142
0.298875,203,142
0.299114,203,141
0.300192,204,141
0.300198,203,141
0.300331,202,141
0.300827,201,141
0.300832,201,142
0.301037,202,142
0.301066,202,141
0.301241,201,141
0.30134,200,141
0.301484,199,141
0.301527,198,141
0.301676,197,141
0.301705,196,141
0.301824,195,141
0.301939,194,141
0.301954,194,142
0.302176,195,142
0.302199,194,142
0.302372,193,142
0.302917,192,142
0.303131,191,142
0.303231,192,142
0.303329,192,143
0.303557,191,143
0.3036,191,142
0.303671,190,142
0.303867,190,143
0.303966,189,143
0.304235,189,142
0.304268,188,142
0.304583,187,142
0.304602,186,142
0.30481,186,141
0.30491,185,141
0.305415,186,141
0.305429,187,141
0.306203,186,141
0.306227,185,141
0.306249,184,141
0.306815,183,141
0.306835,182,141
0.306838,182,142
0.307779,182,143
0.308049,182,144
0.308426,183,144
0.308638,184,144
0.308642,183,144
0.308979,183,145
0.309355,183,146
0.309586,182,146
0.309865,181,146
0.310134,180,146
0.31045,179,146
0.310561,179,147
0.31081,178,147
0.311153,177,147
0.311223,178,147
0.311485,178,146
0.311684,179,146
0.311959,179,147
0.312402,180,147
0.313076,179,147
0.31308,178,147
0.313603,178,146
0.313857,177,146
0.313866,176,146
0.313909,175,146
0.314396,176,146
0.314419,175,146
0.31512,175,145
0.315224,176,145
0.315325,176,144
0.31542,176,143
0.315562,176,142
0.315735,175,142
0.315826,174,142
0.316133,173,142
0.316325,172,142
0.316511,172,141
0.317226,171,141
0.317234,172,141
0.317692,171,141
0.31783,170,141
0.317958,170,142
0.318199,169,142
0.318579,169,143
0.318717,170,143
0.318881,171,143
0.319005,172,143
0.319325,171,143
0.319958,171,144
0.32001,170,144
0.320338,169,144
0.321217,169,145
0.321301,168,145
0.321333,169,145
0.321404,168,145
0.32161,169,145
0.321825,169,144
0.322203,169,145
0.322329,169,146
0.322346,168,146
0.322375,167,146
0.322714,168,146
0.32272,167,146
0.322757,168,146
0.323346,167,146
0.323641,167,147
0.323958,166,147
0.323966,166,146
0.32397,166,147
0.324077,166,148
0.324107,167,148
0.324793,166,148
0.325109,165,148
0.325179,165,149
0.326126,164,149
0.326188,164,150
0.326422,163,150
0.326554,163,149
0.326628,164,149
0.326813,165,149
0.326999,164,149
0.327607,163,149
0.328414,162,149
0.328761,161,149
0.328887,160,149
0.328966,160,148
0.329569,160,147
0.330193,159,147
0.330778,159,146
0.33112,159,145
0.331242,159,144
0.331782,158,144
0.331807,159,144
0.331981,159,143
0.332224,159,142
0.332976,158,142
0.333439,158,141
0.333722,158,140
0.33378,157,140
0.333901,156,140
0.33392,156,139
0.333995,156,140
0.334117,155,140
0.334408,154,140
0.334444,155,140
0.335118,154,140
0.335137,153,140
0.335699,152,140
0.336018,153,140
0.336339,152,140
0.336348,151,140
0.336657,150,140
0.337098,149,140
0.33726,148,140
0.337555,147,140
0.337666,146,140
0.33798,147,140
0.3381,147,141
0.338433,148,141
0.338661,148,140
0.3388,147,140
0.338854,148,140
0.338855,147,140
0.338948,147,141
0.33914,148,141
0.33931,149,141
0.340658,148,141
0.340721,149,141
0.340867,149,142
0.341062,148,142
0.342537,149,142
0.34264,148,142
0.34305,147,142
0.343181,146,142
0.343421,145,142
0.343489,144,142
0.343788,143,142
0.344056,143,143
0.344333,143,144
0.344471,143,145
0.344725,142,145
0.345513,141,145
0.345657,140,145
0.345743,140,144
0.346011,139,144
0.346513,138,144
0.346665,139,144
0.346737,138,144
0.347543,137,144
0.348096,138,144
0.348143,137,144
0.348325,136,144
0.34884,135,144
0.348851,134,144
0.34932,134,145
0.349672,135,145
0.349678,135,146
0.349684,134,146
0.349973,134,147
0.350407,133,147
0.35051,134,147
0.350529,133,147
0.35073,132,147
0.350785,131,147
0.351146,130,147
0.352834,131,147
0.352847,132,147
0.35297,133,147
0.353467,134,147
0.353468,133,147
0.354091,132,147
0.354856,133,147
0.355334,134,147
0.355438,133,147
0.355656,133,146
0.356314,133,145
0.356447,133,146
0.356751,132,146
0.35688,131,146
0.357082,130,146
0.357322,129,146
0.357797,129,147
0.357924,130,147
0.357958,129,147
0.358154,129,146
0.358612,128,146
0.358995,129,146
0.359001,130,146
0.359689,129,146
0.359712,128,146
0.359876,127,146
0.361259,126,146
0.361579,126,145
0.361915,126,144
0.362163,127,144
0.362568,126,144
0.363454,126,145
0.364119,125,145
0.364403,124,145
0.364494,123,145
0.364825,122,145
0.364947,121,145
0.365232,120,145
0.365286,119,145
0.365386,118,145
0.365552,117,145
0.365581,117,146
0.365947,117,147
0.366957,117,148
0.367964,117,147
0.367997,118,147
0.368345,119,147
0.368471,118,147
0.368837,117,147
0.369396,117,148
0.369605,118,148
0.369643,119,148
0.369771,119,147
0.369868,118,147
0.370256,119,147
0.370811,118,147
0.372443,119,147
0.372962,120,147
0.373376,120,146
0.373405,119,146
0.373435,120,146
0.373673,121,146
0.37377,120,146
0.373797,119,146
0.373899,118,146
0.374132,117,146
0.374513,116,146
0.374874,116,145
0.374957,115,145
0.376156,114,145
0.376248,113,145
0.37645,113,146
0.376602,112,146
0.37671,113,146
0.376779,114,146
0.377311,114,145
0.377454,113,145
0.377955,112,145
0.378449,113,145
0.378764,112,145
0.379007,113,145
0.379344,113,146
0.37935,114,146
0.379353,115,146
0.3794,114,146
0.37959,113,146
0.379909,113,145
0.381564,112,145
0.381945,112,144
0.382366,111,144
0.382493,110,144
0.383039,110,143
0.383464,109,143
0.383582,108,143
0.383888,107,143
0.383972,106,143
0.384894,105,143
0.38523,105,144
0.385929,104,144
0.38672,104,143
0.38765,103,143
0.388243,104,143
0.388912,103,143
0.389045,102,143
0.389705,101,143
0.390236,102,143
0.390538,103,143
0.391079,102,143
0.391839,101,143
0.393099,100,143
0.39326,100,142
0.393352,99,142
0.393962,98,142
0.394113,97,142
0.39465,96,142
0.395777,96,141
0.395838,95,141
0.396339,94,141
0.396417,93,141
0.396479,93,140
0.396737,92,140
0.397075,92,139
0.39746,92,138
0.397662,91,138
0.397804,91,137
0.397897,90,137
0.39908,91,137
0.400058,90,137
0.400099,91,137
0.400173,90,137
0.400463,90,136
0.401254,90,135
0.401299,90,134
0.401443,89,134
0.401492,89,135
0.401642,88,135
0.402768,87,135
0.403324,88,135
0.403519,88,136
0.403655,87,136
0.403698,86,136
0.404469,87,136
0.404728,87,137
0.40504,86,137
0.405388,86,136
0.406783,85,136
0.406827,84,136
0.406914,83,136
0.407668,82,136
0.407707,81,136
0.407888,82,136
0.408185,81,136
0.408331,82,136
0.408485,81,136
0.409811,82,136
0.409815,81,136
0.409903,81,135
0.40997,81,134
0.410045,81,133
0.410176,80,133
0.410559,79,133
0.41056,78,133
0.411388,78,132
0.41178,79,132
0.4134,79,131
0.413492,78,131
0.414137,77,131
0.414375,77,130
0.414542,76,130
0.415417,75,130
0.416052,74,130
0.416165,73,130
0.416219,72,130
0.41765,71,130
0.418135,70,130
0.418326,70,129
0.418485,69,129
0.418534,69,128
0.418571,69,127
0.418947,69,126
0.418969,68,126
0.418997,67,126
0.419339,66,126
0.420011,65,126
0.420383,64,126
0.42061,63,126
0.420738,62,126
0.420996,62,125
0.42112,61,125
0.421508,61,124
0.421941,60,124
0.423035,59,124
0.423521,59,123
0.423901,60,123
0.424419,60,122
0.424899,60,121
0.425044,59,121
0.425882,58,121
0.42709,57,121
0.42709,58,121
0.427106,57,121
0.427303,56,121
0.427447,55,121
0.429509,55,120
0.429931,54,120
0.43033,55,120
0.431553,54,120
0.433383,53,120
0.435353,52,120
0.436428,51,120
0.436527,50,120
0.436632,49,120
0.436927,50,120
0.437631,51,120
0.438091,50,120
0.440819,50,119
0.442777,51,119
0.443428,51,118
0.444336,50,118
0.444871,51,118
0.445637,51,117
0.445652,50,117
0.446742,49,117
0.447719,48,117
0.448968,47,117
0.4492,46,117
0.451283,45,117
0.452581,44,117
0.45691,45,117
0.457771,44,117
0.457861,43,117
0.458002,43,116
0.459421,42,116
0.460483,42,115
0.462719,42,114
0.463218,41,114
0.463422,41,113
0.465654,41,114
0.466703,40,114
0.466938,39,114
0.46703,39,113
0.467774,40,113
0.468042,40,112
0.470214,40,111
0.471014,40,110
0.471248,39,110
0.472729,39,111
0.472806,39,110
0.472839,38,110
0.473523,38,109
0.473881,39,109
0.474023,40,109
0.474422,41,109
0.474644,41,110
0.474875,40,110
0.475549,39,110
0.476445,38,110
0.477828,37,110
0.478925,37,109
0.481005,37,108
0.481061,37,107
0.481283,37,106
0.482559,37,105
0.482889,36,105
0.484296,36,104
0.484722,36,105
0.485449,36,104
0.48546,35,104
0.488484,35,103
0.48928,34,103
0.489531,33,103
0.490418,34,103
0.491966,34,104
0.492672,34,105
0.495349,34,104
0.495409,33,104
0.49571,32,104
0.498349,32,105
0.498794,31,105
0.499052,31,104
0.500438,31,103
0.508313,31,104
0.508847,30,104
0.509482,29,104
0.510688,29,103
0.513282,28,103
0.514742,28,102
0.515172,28,101
0.516776,27,101
0.518577,27,100
0.523922,27,99
0.526044,27,98
0.527196,26,98
0.527367,26,99
0.527837,25,99
0.528371,26,99
0.529178,26,98
0.531564,26,97
0.540116,26,96
0.541505,25,96
0.543365,25,95
0.545991,24,95
0.549798,24,94
0.551551,24,93
0.552282,24,92
0.552433,23,92
0.552564,23,91
0.553309,22,91
0.553801,22,92
0.554013,22,91
0.55512,22,90
0.555173,23,90
0.555626,23,89
0.556845,23,88
0.558969,23,87
0.563843,23,88
0.564418,23,87
0.565223,23,86
0.566136,23,85
0.567852,23,84
0.568646,22,84
0.569955,21,84
0.571716,21,83
0.571841,21,82
0.572306,21,81
0.574263,21,80
0.5743,20,80
0.576958,20,79
0.577091,20,78
0.577945,20,77
0.578049,20,76
0.580102,19,76
0.580359,18,76
0.590762,18,75
0.595298,17,75
0.595309,17,74
0.595325,17,73
0.596829,17,72
0.597463,17,71
0.597753,16,71
0.597982,15,71
0.603535,16,71
0.604075,17,71
0.60786,18,71
0.609928,18,70
0.619991,18,69
0.623106,18,68
0.628786,17,68
0.631566,17,67
0.633831,17,66
0.634464,16,66
0.637081,17,66
0.638129,16,66
0.644099,16,65
0.648227,16,64
0.651636,16,63
0.65229,16,62
0.654326,15,62
0.656657,15,61
0.658767,15,60
0.659559,14,60
0.662291,14,59
0.666386,14,58
0.676139,14,57
0.676828,15,57
0.679665,15,58
0.682424,15,57
0.683666,16,57
0.684106,16,56
0.684691,17,56
0.685972,16,56
0.686177,16,55
0.689512,16,54
0.693109,16,53
0.699376,15,53
0.700121,14,53
0.700562,14,52
0.706343,13,52
0.707363,14,52
0.716884,14,51
0.720004,14,50
0.727884,13,50
0.729636,13,49
0.737446,13,48
0.745459,14,48
0.746175,13,48
0.747151,12,48
0.748441,11,48
0.749563,11,47
0.778162,11,46
0.778528,10,46
0.77904,9,46
0.779484,9,47
0.785594,9,46
0.79063,9,45
0.8103,9,44
0.813862,9,43
0.821539,9,42
0.822318,9,41
0.822399,10,41
0.829577,10,40
0.830908,10,39
0.843319,11,39
0.846516,11,38
0.849353,10,38
0.853018,11,38
0.855514,11,37
0.858585,11,36
0.864805,11,35
0.880834,11,34
0.885992,10,34
0.887138,9,34
0.889792,9,33
0.890653,9,32
0.897741,9,31
0.901435,10,31
0.909618,11,31
0.910622,12,31
0.911537,13,31
0.919123,14,31
0.922574,15,31
0.930266,16,31
0.931535,16,30
0.934492,17,30
0.935845,18,30
0.938689,17,30
0.952147,18,30
0.956347,17,30
0.957329,17,31
0.958212,17,30
0.958395,17,29
0.967938,18,29
0.970524,17,29
0.971679,16,29
0.982362,16,28
0.983253,16,27
0.98548,15,27
0.995664,14,27
0.997027,13,27
0.998894,12,27
1.006752,13,27
1.016392,13,26
1.02343,14,26
1.025409,14,25
1.034969,13,25
1.041855,13,24
1.045304,12,24
1.06208,12,23
1.063533,12,22
1.064645,13,22
1.0669,14,22
1.07441,13,22
1.081773,12,22
1.083043,12,21
1.08456,13,21
1.084851,13,20
1.098496,13,19
1.120266,13,18
1.121551,13,17
1.123653,13,16
1.134452,14,16
1.14938,15,16
1.152136,16,16
1.154016,17,16
1.154796,18,16
1.15596,19,16
1.164488,18,16
1.16731,19,16
1.178808,19,15
1.186422,19,16
1.188017,18,16
1.200681,19,16
1.201145,18,16
1.20371,17,16
1.215342,18,16
1.218768,19,16
1.220416,19,15
1.223679,20,15
1.226618,21,15
1.229575,20,15
1.252413,20,16
1.269602,19,16
1.281883,18,16
1.282494,18,15
1.30413,17,15
1.317268,18,15
1.323485,19,15
1.333923,19,14
1.338962,20,14
1.351441,21,14
1.354685,20,14
1.363728,21,14
1.365475,21,13
1.369353,21,12
1.374115,22,12
1.392729,23,12
1.395011,23,13
1.400987,24,13
1.404572,24,12
1.415259,23,12
1.427069,23,11
1.431845,24,11
1.443054,25,11
1.457816,26,11
1.458491,25,11
1.473742,26,11
1.484697,27,11
1.485816,28,11
1.489207,28,10
1.495191,29,10
1.504994,30,10
1.507995,31,10
1.510199,32,10
1.519712,31,10
1.524383,32,10
1.52762,32,9
1.527906,33,9
1.528322,34,9
1.533421,35,9
1.534537,35,8
1.53715,36,8
1.539426,37,8
1.541106,38,8
1.544985,39,8
1.546473,40,8
1.54685,41,8
1.551687,42,8
1.553431,43,8
1.553589,43,7
1.558443,43,8
1.561463,44,8
1.569871,45,8
1.576917,46,8
1.578547,47,8
1.59098,48,8
1.595017,49,8
1.59986,50,8
1.602577,51,8
1.603045,52,8
1.60793,51,8
1.613952,51,9
1.615225,52,9
1.61815,52,8
1.618622,52,7
1.618845,53,7
1.622744,52,7
1.627224,53,7
1.634293,52,7
1.634864,52,6
1.638318,53,6
1.650009,54,6
1.650862,54,5
1.651297,55,5
1.65198,56,5
1.66121,57,5
1.664118,58,5
1.672355,59,5
1.673885,60,5
1.675206,61,5
1.676109,62,5
1.681508,63,5
1.687472,62,5
1.694307,61,5
1.695234,61,4
1.699539,62,4
1.702907,63,4
1.702944,64,4
1.708092,65,4
1.709278,66,4
1.711951,67,4
1.714148,68,4
1.718691,69,4
1.71903,70,4
1.723025,71,4
1.729819,72,4
1.730015,73,4
1.731408,74,4
1.734833,75,4
1.74244,76,4
1.746715,77,4
1.7541,78,4
1.756985,79,4
1.760464,80,4
1.761318,81,4
1.765312,82,4
1.766784,81,4
1.772468,82,4
1.772829,83,4
1.775881,84,4
1.77716,85,4
1.778949,86,4
1.789081,85,4
1.791481,86,4
1.79199,87,4
1.792029,88,4
1.792618,89,4
1.799524,90,4
1.800646,91,4
1.806175,92,4
1.807903,93,4
1.810867,94,4
1.818491,95,4
1.819374,94,4
1.820443,95,4
1.822875,96,4
1.826325,97,4
1.82826,96,4
1.829162,97,4
1.82928,98,4
1.832271,99,4
1.833735,100,4
1.834358,101,4
1.836322,102,4
1.843679,101,4
1.845607,100,4
1.846556,101,4
1.846639,102,4
1.850408,103,4
1.851102,104,4
1.85152,105,4
1.854083,106,4
1.857448,107,4
1.860358,108,4
1.861424,109,4
1.868225,110,4
1.868823,111,4
1.873737,112,4
1.875339,113,4
1.876567,114,4
1.876716,115,4
1.876802,116,4
1.878367,117,4
1.879194,118,4
1.879511,119,4
1.880589,120,4
1.881036,120,5
1.881626,121,5
1.884778,122,5
1.889056,123,5
1.890264,122,5
1.890986,123,5
1.891187,124,5
1.891372,125,5
1.894038,126,5
1.897205,127,5
1.899891,128,5
1.90208,129,5
1.906116,130,5
1.906156,131,5
1.907444,132,5
1.909465,133,5
1.909651,134,5
1.910841,135,5
1.912803,134,5
1.913013,135,5
1.916037,136,5
1.919312,135,5
1.919518,136,5
1.919604,137,5
1.920861,138,5
1.922926,139,5
1.924875,140,5
1.92553,141,5
1.925741,142,5
1.925898,143,5
1.926008,144,5
1.926368,143,5
1.927262,142,5
1.927817,143,5
1.92988,144,5
1.931609,145,5
1.933251,146,5
1.943706,146,4
1.945092,147,4
1.945095,148,4
1.94593,149,4
1.948932,150,4
1.952066,149,4
1.95449,150,4
1.95804,151,4
1.958702,152,4
1.959145,153,4
1.95963,154,4
1.961996,155,4
1.962339,154,4
1.964194,155,4
1.964395,156,4
1.964617,157,4
1.967249,158,4
1.967789,159,4
1.968489,160,4
1.973201,161,4
1.974791,160,4
1.977002,161,4
1.977364,162,4
1.980875,163,4
1.981404,164,4
1.981595,165,4
1.982484,166,4
1.984159,167,4
1.98521,168,4
1.988146,168,3
1.988431,169,3
1.989165,170,3
1.989609,171,3
1.990587,172,3
1.993748,171,3
1.995279,172,3
1.995863,173,3
1.996663,174,3
2.001504,175,3
2.003625,176,3
2.003903,177,3
2.004117,178,3
2.005266,179,3
2.006704,180,3
2.007225,181,3
2.011478,182,3
2.01363,183,3
2.014831,184,3
2.017491,185,3
2.020465,186,3
2.021138,187,3
2.021225,188,3
2.022964,189,3
2.023399,190,3
2.024502,189,3
2.024708,190,3
2.027632,191,3
2.028005,192,3
2.029105,193,3
2.029315,194,3
2.029772,195,3
2.029935,196,3
2.0302,197,3
2.032251,198,3
2.035657,197,3
2.036934,198,3
2.036991,198,4
2.037947,199,4
2.038727,200,4
2.039063,201,4
2.041591,202,4
2.042472,203,4
2.042635,203,3
2.045151,204,3
2.046638,205,3
2.047686,206,3
2.051428,207,3
2.051477,208,3
2.052911,209,3
2.053039,210,3
2.053773,211,3
2.054405,212,3
2.054527,213,3
2.055591,214,3
2.05811,215,3
2.059463,216,3
2.061633,217,3
2.06244,218,3
2.062737,219,3
2.065228,220,3
2.065794,221,3
2.066379,222,3
2.066987,223,3
2.068775,224,3
2.068793,225,3
2.069468,226,3
2.069759,227,3
2.07019,228,3
2.070346,229,3
2.071325,229,4
2.071331,230,4
2.072077,231,4
2.073378,231,3
2.074322,232,3
2.074719,233,3
2.075785,234,3
2.076151,235,3
2.076158,236,3
2.077218,237,3
2.077292,238,3
2.079452,239,3
2.082374,240,3
2.08345,241,3
2.086812,240,3
2.089234,241,3
2.09169,242,3
2.092467,243,3
2.092509,244,3
2.095403,245,3
2.095699,246,3
2.095914,247,3
2.099491,248,3
2.099799,249,3
2.10083,250,3
2.101082,251,3
2.102782,252,3
2.10327,253,3
2.103847,252,3
2.106501,253,3
2.106907,254,3
2.107398,255,3
2.109142,256,3
2.10919,255,3
2.109218,256,3
2.109381,257,3
2.112085,258,3
2.112543,259,3
2.112677,258,3
2.113167,259,3
2.114416,260,3
2.115039,261,3
2.116017,262,3
2.117686,263,3
2.121078,264,3
2.123627,265,3
2.123669,266,3
2.125258,267,3
2.126356,266,3
2.127313,267,3
2.128536,268,3
2.128793,269,3
2.128858,270,3
2.12902,271,3
2.131022,272,3
2.131062,273,3
2.131704,274,3
2.132322,274,2
2.133016,275,2
2.134022,276,2
2.13442,277,2
2.134712,278,2
2.134725,279,2
2.135508,280,2
2.136822,281,2
2.137167,282,2
2.140154,283,2
2.140492,284,2
2.140509,285,2
2.141059,286,2
2.141633,287,2
2.142546,288,2
2.142797,289,2
2.142848,290,2
2.145421,291,2
2.146248,290,2
2.146851,291,2
2.147147,292,2
2.148184,293,2
2.148524,294,2
2.148806,295,2
2.149719,296,2
2.151301,297,2
2.152264,298,2
2.15239,299,2
2.152413,300,2
2.153175,301,2
2.153218,302,2
2.153356,303,2
2.154092,304,2
2.155411,305,2
2.156172,305,1
2.156425,306,1
2.156458,307,1
2.156546,308,1
2.158536,309,1
2.159002,310,1
2.159048,311,1
2.159136,312,1
2.160975,313,1
2.162144,314,1
2.162325,315,1
2.162754,316,1
2.162881,317,1
2.1633,318,1
2.163678,319,1
2.164271,320,1
2.165477,321,1
2.165892,322,1
2.166119,323,1
2.166727,324,1
2.167114,325,1
2.167517,326,1
2.168084,327,1
2.169447,328,1
2.170325,329,1
2.170494,330,1
2.170616,331,1
2.171201,332,1
2.171325,333,1
2.171488,334,1
2.171774,334,2
2.171775,335,2
2.172278,336,2
2.173256,337,2
2.173674,338,2
2.175625,339,2
2.175691,340,2
2.175988,341,2
2.177591,342,2
2.178362,343,2
2.178394,344,2
2.179189,345,2
2.180017,346,2
2.180083,347,2
2.180507,348,2
2.181172,349,2
2.181219,350,2
2.181741,351,2
2.182036,352,2
2.182041,353,2
2.183167,352,2
2.183766,353,2
2.184217,354,2
2.184509,355,2
2.185245,356,2
2.186004,357,2
2.186109,358,2
2.186508,359,2
2.186871,360,2
2.187503,361,2
2.188296,362,2
2.189328,363,2
2.191958,364,2
2.194206,365,2
2.194297,366,2
2.195772,367,2
2.19598,368,2
2.196225,369,2
2.19649,370,2
2.196952,371,2
2.196996,372,2
2.197335,373,2
2.19767,374,2
2.198439,375,2
2.199013,376,2
2.199132,377,2
2.199908,378,2
2.200835,379,2
2.200942,380,2
2.201462,381,2
2.202665,380,2
2.202738,381,2
2.203139,382,2
2.203442,383,2
2.203981,384,2
2.205298,385,2
2.205321,386,2
2.206623,387,2
2.20701,386,2
2.207577,387,2
2.207734,388,2
2.207916,389,2
2.208396,390,2
2.208942,391,2
2.20925,392,2
2.209305,393,2
2.210194,394,2
2.210403,395,2
2.211295,396,2
2.211763,397,2
2.21206,398,2
2.212438,399,2
2.212604,400,2
2.213098,401,2
2.213208,402,2
2.21341,403,2
2.213427,404,2
2.214538,405,2
2.21493,406,2
2.215106,407,2
2.21526,408,2
2.21604,409,2
2.216277,410,2
2.21632,411,2
2.216486,412,2
2.219986,413,2
2.220083,412,2
2.220264,413,2
2.220309,414,2
2.220624,415,2
2.221117,416,2
2.222253,417,2
2.222582,418,2
2.222865,419,2
2.222887,420,2
2.223655,421,2
2.224932,422,2
2.225071,423,2
2.225213,422,2
2.225228,423,2
2.225904,424,2
2.226209,425,2
2.226569,426,2
2.226719,427,2
2.227264,428,2
2.22841,429,2
2.230693,430,2
2.230975,431,2
2.231508,432,2
2.232392,433,2
2.233653,434,2
2.236026,435,2
2.236266,436,2
2.236874,437,2
2.237092,438,2
2.237775,439,2
2.238331,440,2
2.240221,441,2
2.240329,442,2
2.240514,443,2
2.241205,444,2
2.242075,445,2
2.243228,446,2
2.244761,447,2
2.245074,448,2
2.245394,449,2
2.245404,450,2
2.24658,451,2
2.246761,452,2
2.24745,453,2
2.248222,454,2
2.248805,455,2
2.249001,456,2
2.249153,457,2
2.249347,458,2
2.249556,459,2
2.250802,460,2
2.251242,461,2
2.251248,462,2
2.251603,463,2
2.251967,464,2
2.252084,465,2
2.252482,466,2
2.252696,467,2
2.252751,468,2
2.253085,469,2
2.254156,468,2
2.254404,469,2
2.254951,470,2
2.255175,471,2
2.255249,472,2
2.255373,473,2
2.255661,474,2
2.255667,475,2
2.255846,476,2
2.255872,477,2
2.255939,478,2
2.256166,479,2
2.25709,480,2
2.257191,481,2
2.258352,482,2
2.258683,483,2
2.258796,484,2
2.258988,485,2
2.259209,486,2
2.260105,487,2
2.260173,488,2
2.260908,489,2
2.261072,490,2
2.261327,491,2
2.262523,492,2
2.2629,493,2
2.263088,494,2
2.263723,495,2
2.264071,496,2
2.264197,497,2
2.264563,498,2
2.265291,499,2
2.265637,500,2
2.266807,501,2
2.267592,502,2
2.268192,503,2
2.270701,504,2
2.271505,505,2
2.271583,506,2
2.271941,507,2
2.272067,508,2
2.273118,509,2
2.274026,510,2
2.274408,511,2
2.27462,512,2
2.274763,513,2
2.275134,514,2
2.276045,515,2
2.276804,516,2
2.277182,517,2
2.277236,518,2
2.277542,519,2
2.278017,520,2
2.278067,521,2
2.278338,522,2
2.278775,523,2
2.279669,524,2
2.281857,525,2
2.281956,526,2
2.282338,527,2
2.282584,526,2
2.282605,527,2
2.282721,528,2
2.283247,529,2
2.283397,530,2
2.283843,531,2
2.283888,532,2
2.283938,533,2
2.284053,534,2
2.284257,535,2
2.284423,536,2
2.284623,537,2
2.285033,538,2
2.28554,539,2
2.285867,540,2
2.287321,541,2
2.288497,542,2
2.288644,543,2
2.288995,544,2
2.289531,545,2
2.289731,546,2
2.290005,547,2
2.290165,548,2
2.292908,549,2
2.292951,550,2
2.293118,551,2
2.293503,552,2
2.294735,553,2
2.295038,554,2
2.295727,554,3
2.296308,553,3
2.296516,554,3
2.296701,554,4
2.297161,555,4
2.297273,556,4
2.297959,555,4
2.298462,554,4
2.298652,555,4
2.298661,556,4
2.298688,557,4
2.299369,558,4
2.299773,559,4
2.300562,560,4
2.302579,561,4
2.303264,562,4
2.30332,563,4
2.303601,564,4
2.303601,565,4
2.303796,564,4
2.304665,563,4
2.305178,564,4
2.305378,565,4
2.305455,564,4
2.305847,565,4
2.305944,566,4
2.30638,567,4
2.306465,568,4
2.307693,569,4
2.307899,570,4
2.308279,571,4
2.308287,572,4
2.308508,573,4
2.308563,574,4
2.308748,575,4
2.309757,576,4
2.310054,577,4
2.310118,578,4
2.310247,579,4
2.310966,580,4
2.311214,581,4
2.311562,582,4
2.311966,583,4
2.312067,584,4
2.312921,585,4
2.313027,586,4
