T,ウサギ,キツネ
1.876168,127,5
1.876304,128,5
1.876862,129,5
1.877248,130,5
1.877812,131,5
1.878298,132,5
1.880231,133,5
1.881175,132,5
1.882127,131,5
1.882184,132,5
1.882644,133,5
1.883769,134,5
1.887292,135,5
1.892914,136,5
1.894753,137,5
1.894826,138,5
1.89496,139,5
1.898351,140,5
1.900856,139,5
1.902525,140,5
1.904207,141,5
1.904332,142,5
1.904933,141,5
1.905467,142,5
1.905641,143,5
1.908808,144,5
1.909246,145,5
1.90925,146,5
1.910864,147,5
1.912436,147,4
1.913556,146,4
1.913718,147,4
1.9161,148,4
1.916343,149,4
1.916489,150,4
1.918342,150,5
1.92117,151,5
1.921401,152,5
1.921989,153,5
1.923546,154,5
1.924013,155,5
1.925391,156,5
1.928653,157,5
1.930622,158,5
1.930656,159,5
1.930955,160,5
1.933535,161,5
1.934263,162,5
1.93506,161,5
1.938461,162,5
1.938824,163,5
1.940534,164,5
1.941746,165,5
1.942816,166,5
1.942873,167,5
1.945127,168,5
1.947142,169,5
1.947353,168,5
1.948164,169,5
1.949686,170,5
1.950873,169,5
1.95531,170,5
1.956641,171,5
1.95711,171,6
1.957531,172,6
1.959976,172,5
1.96142,173,5
1.961622,174,5
1.962409,175,5
1.971707,175,6
1.971808,176,6
1.971953,176,7
1.97236,177,7
1.974976,176,7
1.975915,175,7
1.977811,176,7
1.980815,177,7
1.984328,178,7
1.984644,179,7
1.984855,178,7
1.985434,179,7
1.985743,180,7
1.986016,181,7
1.986855,182,7
1.989257,183,7
1.99073,184,7
1.991389,185,7
1.995647,184,7
1.996042,185,7
1.998808,186,7
1.998951,187,7
1.999164,188,7
1.999568,189,7
2.00095,190,7
2.001315,190,8
2.002008,191,8
2.003248,192,8
2.005461,191,8
2.008641,192,8
2.009358,193,8
2.009471,194,8
2.010526,195,8
2.011208,196,8
2.014421,197,8
2.014589,198,8
2.016558,199,8
2.017177,200,8
2.01718,201,8
2.020226,202,8
2.020812,203,8
2.022402,204,8
2.024237,205,8
2.02747,206,8
2.027738,207,8
2.028181,206,8
2.029768,207,8
2.030028,208,8
2.030231,209,8
2.032248,210,8
2.033338,211,8
2.033385,212,8
2.036416,213,8
2.036652,214,8
2.03741,215,8
2.039372,216,8
2.041429,217,8
2.041568,218,8
2.044076,219,8
2.045577,220,8
2.045969,221,8
2.046267,220,8
2.046555,221,8
2.046799,222,8
2.047305,223,8
2.048231,222,8
2.050186,223,8
2.050207,224,8
2.050253,225,8
2.050686,226,8
2.050911,227,8
2.053874,228,8
2.054331,229,8
2.058735,230,8
2.05937,231,8
2.060387,232,8
2.061959,233,8
2.063546,234,8
2.065001,235,8
2.066936,234,8
2.066955,235,8
2.067102,234,8
2.067514,235,8
2.070149,236,8
2.070828,237,8
2.071112,238,8
2.071639,239,8
2.073789,240,8
2.076184,241,8
2.07661,241,9
2.07712,240,9
2.079167,241,9
2.081304,242,9
2.081963,243,9
2.082457,242,9
2.084019,243,9
2.084199,244,9
2.084309,243,9
2.084385,244,9
2.085059,245,9
2.085597,244,9
2.086313,245,9
2.087813,246,9
2.088114,247,9
2.08815,248,9
2.089256,249,9
2.09032,248,9
2.091105,247,9
2.091553,246,9
2.091808,245,9
2.092102,246,9
2.09282,245,9
2.094156,246,9
2.094901,247,9
2.09491,248,9
2.095367,249,9
2.095876,250,9
2.096185,251,9
2.096207,251,10
2.096807,252,10
2.098192,253,10
2.099332,252,10
2.099715,253,10
2.101021,254,10
2.102108,255,10
2.102256,254,10
2.102876,255,10
2.103314,256,10
2.103573,257,10
2.103581,256,10
2.103793,256,11
2.106545,257,11
2.107464,258,11
2.108811,258,10
2.109821,259,10
2.111302,260,10
2.111357,261,10
2.111937,260,10
2.112573,261,10
2.112863,262,10
2.114801,263,10
2.115977,262,10
2.116515,261,10
2.117128,262,10
2.117924,261,10
2.117973,262,10
2.117974,263,10
2.118379,264,10
2.118394,265,10
2.119795,264,10
2.121194,265,10
2.121518,266,10
2.121559,267,10
2.12202,266,10
2.122567,265,10
2.123795,264,10
2.124324,265,10
2.124345,266,10
2.124965,267,10
2.128052,268,10
2.128623,269,10
2.130037,270,10
2.130599,269,10
2.132249,270,10
2.133264,269,10
2.133636,270,10
2.133879,270,11
2.136419,271,11
2.137264,270,11
2.137532,271,11
2.138148,270,11
2.139334,271,11
2.140233,272,11
2.140282,273,11
2.140448,274,11
2.140983,275,11
2.141108,276,11
2.142353,277,11
2.142579,278,11
2.142855,278,12
2.144789,279,12
2.146247,278,12
2.146305,279,12
2.146724,280,12
2.147238,281,12
2.147374,282,12
2.14751,281,12
2.148284,282,12
2.148557,283,12
2.148989,282,12
2.148996,283,12
2.151037,282,12
2.151285,283,12
2.152236,282,12
2.152971,281,12
2.153447,282,12
2.153552,283,12
2.153583,284,12
2.153865,283,12
2.154299,284,12
2.155018,285,12
2.155492,286,12
2.156658,285,12
2.157345,286,12
2.158205,287,12
2.15835,288,12
2.158974,289,12
2.159869,290,12
2.1602,291,12
2.16113,290,12
2.16136,291,12
2.161418,292,12
2.161909,293,12
2.163735,294,12
2.163983,295,12
2.164398,296,12
2.165358,295,12
2.165439,296,12
2.165553,295,12
2.166427,296,12
2.167813,295,12
2.168192,296,12
2.169333,297,12
2.169592,298,12
2.16994,299,12
2.170167,300,12
2.17123,301,12
2.171653,302,12
2.173093,303,12
2.173106,304,12
2.173332,305,12
2.17424,306,12
2.174363,305,12
2.174435,304,12
2.175715,305,12
2.177027,306,12
2.1773,307,12
2.178438,306,12
2.178865,306,13
2.180543,307,13
2.183102,306,13
2.183222,307,13
2.183223,306,13
2.183282,305,13
2.183809,306,13
2.183829,307,13
2.184559,308,13
2.18498,309,13
2.185774,310,13
2.187882,311,13
2.188762,312,13
2.189656,311,13
2.189879,312,13
2.190102,313,13
2.190604,314,13
2.191167,313,13
2.191325,312,13
2.191782,312,14
2.192403,313,14
2.192415,312,14
2.192882,313,14
2.192937,314,14
2.19296,315,14
2.193623,314,14
2.195404,313,14
2.195821,314,14
2.196656,315,14
2.196686,316,14
2.197081,316,15
2.197172,316,16
2.197237,315,16
2.197447,316,16
2.199761,315,16
2.200994,316,16
2.201827,317,16
2.202001,316,16
2.202249,317,16
2.202813,318,16
2.203883,317,16
2.20398,317,15
2.20516,316,15
2.206734,317,15
2.207761,316,15
2.207816,315,15
2.207997,316,15
2.209931,317,15
2.210076,318,15
2.210928,319,15
2.211393,320,15
2.211436,321,15
2.211709,320,15
2.212415,321,15
2.212508,322,15
2.212907,321,15
2.214136,321,14
2.214636,320,14
2.214763,321,14
2.215473,320,14
2.215527,321,14
2.215644,322,14
2.216111,323,14
2.216843,324,14
2.216954,325,14
2.217509,326,14
2.217511,327,14
2.217665,326,14
2.218196,327,14
2.218236,328,14
2.218809,329,14
2.219805,330,14
2.221087,331,14
2.221494,332,14
2.221597,333,14
2.222299,334,14
2.222888,335,14
2.223209,336,14
2.22462,337,14
2.225422,336,14
2.225598,337,14
2.225802,338,14
2.226625,339,14
2.228222,338,14
2.22885,339,14
2.229745,340,14
2.229867,341,14
2.22992,342,14
2.230681,343,14
2.230899,344,14
2.231432,343,14
2.231526,344,14
2.232609,345,14
2.2336,344,14
2.233925,345,14
2.234649,346,14
2.236414,347,14
2.236486,346,14
2.236555,345,14
2.236584,346,14
2.238051,347,14
2.23829,346,14
2.238958,347,14
2.239017,346,14
2.23933,347,14
2.239473,348,14
2.239516,347,14
2.239925,348,14
2.239964,347,14
2.240069,348,14
2.241364,349,14
2.241912,350,14
2.242582,351,14
2.242694,352,14
2.243339,353,14
2.244055,354,14
2.244763,353,14
2.246334,354,14
2.247021,355,14
2.24705,356,14
2.247069,355,14
2.247241,356,14
2.247587,355,14
2.248357,356,14
2.248959,357,14
2.249009,356,14
2.249456,355,14
2.250381,356,14
2.2505,357,14
2.250853,358,14
2.252318,357,14
2.252821,358,14
2.253358,359,14
2.253835,360,14
2.254064,361,14
2.254357,362,14
2.25486,363,14
2.255103,363,15
2.255495,362,15
2.255546,363,15
2.255746,362,15
2.25578,362,16
2.256024,363,16
2.258745,364,16
2.258791,363,16
2.259866,364,16
2.260447,365,16
2.260851,366,16
2.26099,367,16
2.261153,368,16
2.261324,369,16
2.261409,370,16
2.261772,371,16
2.261933,372,16
2.262235,373,16
2.26226,372,16
2.26271,373,16
2.262973,374,16
2.263853,375,16
2.263921,376,16
2.264005,377,16
2.26402,378,16
2.264387,379,16
2.2652,380,16
2.265322,381,16
2.265902,380,16
2.266779,381,16
2.267004,380,16
2.267048,379,16
2.267446,378,16
2.267494,378,17
2.267857,379,17
2.268018,380,17
2.268236,381,17
2.268258,382,17
2.268719,383,17
2.268898,382,17
2.269127,383,17
2.269527,384,17
2.271997,385,17
2.272207,384,17
2.272525,385,17
2.273616,386,17
2.274128,385,17
2.274643,386,17
2.275179,385,17
2.275905,386,17
2.276899,387,17
2.277003,388,17
2.278298,387,17
2.278756,388,17
2.278892,389,17
2.279264,390,17
2.279486,391,17
2.279833,390,17
2.281438,391,17
2.281816,392,17
2.281871,391,17
2.283481,392,17
2.284858,393,17
2.285894,393,16
2.287175,394,16
2.287623,395,16
2.288082,396,16
2.28822,397,16
2.289745,397,17
2.291709,396,17
2.291731,397,17
2.293612,396,17
2.293715,397,17
2.29427,398,17
2.294297,398,18
2.295015,398,19
2.295659,399,19
2.295706,400,19
2.295917,399,19
2.296091,400,19
2.296299,399,19
2.296391,400,19
2.297011,401,19
2.297297,402,19
2.297368,403,19
2.2983,402,19
2.298495,403,19
2.298979,404,19
2.299827,405,19
2.299844,404,19
2.300646,405,19
2.300718,406,19
2.301194,407,19
2.303407,406,19
2.303811,405,19
2.304337,406,19
2.304365,407,19
2.304812,408,19
2.305152,409,19
2.305175,408,19
2.305209,409,19
2.306058,408,19
2.306081,409,19
2.306092,410,19
2.306229,411,19
2.307435,411,18
2.307615,412,18
2.308188,413,18
2.308822,412,18
2.30973,412,19
2.310059,412,20
2.310878,413,20
2.311369,414,20
2.312152,415,20
2.312569,416,20
2.312608,417,20
2.312658,418,20
2.31266,419,20
2.312714,418,20
2.31284,419,20
2.312918,420,20
2.313237,421,20
2.31395,422,20
2.314778,421,20
2.31568,422,20
2.316114,422,21
2.316345,421,21
2.316773,422,21
2.316794,421,21
2.316861,422,21
2.316876,423,21
2.318002,422,21
2.318272,423,21
2.31911,424,21
2.319136,423,21
2.320257,424,21
2.32031,425,21
2.320633,426,21
2.322297,427,21
2.323096,428,21
2.323517,429,21
2.324146,430,21
2.325216,429,21
2.325282,428,21
2.325556,427,21
2.325832,428,21
2.325832,429,21
2.325841,428,21
2.32601,427,21
2.326679,426,21
2.327037,427,21
2.327336,428,21
2.327622,429,21
2.327739,430,21
2.328235,431,21
2.328319,432,21
2.328696,431,21
2.328853,430,21
2.329983,431,21
2.330161,432,21
2.330421,431,21
2.330716,432,21
2.330804,433,21
2.331345,432,21
2.331669,433,21
2.332072,434,21
2.333292,435,21
2.333809,434,21
2.334244,433,21
2.334489,434,21
2.33473,435,21
2.3349,436,21
2.334957,437,21
2.335867,438,21
2.336417,439,21
2.33671,440,21
2.336785,439,21
2.336971,439,22
2.337396,440,22
2.33802,439,22
2.339268,438,22
2.339918,439,22
2.340177,438,22
2.340299,437,22
2.340725,438,22
2.341172,439,22
2.34194,440,22
2.341959,441,22
2.342111,442,22
2.342602,443,22
2.342641,444,22
2.343878,445,22
2.344165,444,22
2.344802,445,22
2.345404,446,22
2.346069,447,22
2.346105,448,22
2.346268,447,22
2.346323,448,22
2.347672,448,23
2.347906,449,23
2.347914,450,23
2.349127,451,23
2.350022,452,23
2.350154,452,22
2.350568,453,22
2.351264,453,21
2.352509,452,21
2.352776,451,21
2.352861,452,21
2.35297,453,21
2.353297,453,22
2.353493,452,22
2.354322,452,21
2.355552,452,20
2.356002,453,20
2.356787,452,20
2.356797,453,20
2.356835,452,20
2.357495,453,20
2.358506,452,20
2.358581,451,20
2.35878,450,20
2.358796,451,20
2.359392,452,20
2.359617,453,20
2.359647,453,19
2.361555,454,19
2.361688,455,19
2.362069,456,19
2.36231,455,19
2.362604,456,19
2.362854,457,19
2.364542,456,19
2.366393,457,19
2.366838,457,20
2.367706,457,21
2.367793,456,21
2.368,457,21
2.368452,456,21
2.369577,457,21
2.36964,456,21
2.369974,455,21
2.370861,454,21
2.371506,455,21
2.371705,456,21
2.371998,457,21
2.372311,456,21
2.372925,457,21
2.373389,458,21
2.373789,459,21
2.374055,458,21
2.374641,459,21
2.374825,460,21
2.375975,459,21
2.37641,458,21
2.376564,459,21
2.37675,459,20
2.377115,460,20
2.377339,461,20
2.377357,462,20
2.377734,463,20
2.377912,462,20
2.37793,462,21
2.378006,463,21
2.37846,464,21
2.378785,465,21
2.378974,466,21
2.379002,467,21
2.379002,468,21
2.379124,467,21
2.379583,468,21
2.379697,467,21
2.381144,466,21
2.381233,467,21
2.381782,468,21
2.38221,469,21
2.38235,468,21
2.382585,469,21
2.382651,469,22
2.383125,470,22
2.383129,471,22
2.383361,472,22
2.383636,473,22
2.384484,474,22
2.384905,473,22
2.384977,473,21
2.385325,472,21
2.385891,473,21
2.385949,473,22
2.386422,472,22
2.386477,471,22
2.386756,472,22
2.38678,472,23
2.387235,471,23
2.387397,472,23
2.387655,473,23
2.387704,472,23
2.387896,473,23
2.387992,474,23
2.388194,473,23
2.38821,472,23
2.388572,473,23
2.388723,472,23
2.389448,471,23
2.390103,470,23
2.390117,471,23
2.390695,471,24
2.390738,470,24
2.390747,469,24
2.390903,470,24
2.390971,469,24
2.391145,468,24
2.391291,468,25
2.391942,467,25
2.392581,468,25
2.392917,469,25
2.393643,470,25
2.393697,471,25
2.394652,470,25
2.394759,471,25
2.395068,472,25
2.395111,471,25
2.395222,471,26
2.395605,472,26
2.395608,473,26
2.396592,472,26
2.396638,473,26
2.396663,472,26
2.396876,473,26
2.397119,474,26
2.397774,475,26
2.397875,474,26
2.398579,474,27
2.398707,474,26
2.398911,475,26
2.39921,474,26
2.399454,475,26
2.399652,476,26
2.399675,477,26
2.399935,478,26
2.400074,479,26
2.40021,479,27
2.40089,478,27
2.400904,478,28
2.40183,477,28
2.402101,477,29
2.402685,478,29
2.403684,477,29
2.403753,478,29
2.403876,479,29
2.403951,478,29
2.40409,477,29
2.404206,476,29
2.404907,477,29
2.405301,476,29
2.405706,477,29
2.405746,477,28
2.406344,478,28
2.406428,479,28
2.406788,480,28
2.40713,481,28
2.407331,482,28
2.407523,481,28
2.407581,482,28
2.407844,483,28
2.408088,484,28
2.408269,485,28
2.408832,485,29
2.408917,484,29
2.409131,485,29
2.409152,486,29
2.4092,487,29
2.409663,486,29
2.409687,487,29
2.409703,486,29
2.409818,485,29
2.409933,486,29
2.409948,486,30
2.410142,487,30
2.410218,486,30
2.410377,487,30
2.410813,486,30
2.41108,487,30
2.411146,486,30
2.411215,487,30
2.411716,488,30
2.412167,487,30
2.412353,486,30
2.412601,487,30
2.413248,487,31
2.413323,486,31
2.414509,485,31
2.414525,485,32
2.414652,486,32
2.415039,486,33
2.415141,487,33
2.415434,486,33
2.41547,487,33
2.415526,488,33
2.415674,489,33
2.415978,490,33
2.416242,491,33
2.416805,490,33
2.416926,489,33
2.416998,488,33
2.417268,489,33
2.417825,488,33
2.418037,489,33
2.418282,488,33
2.418285,489,33
2.41835,490,33
2.418491,491,33
2.419015,490,33
2.41902,489,33
2.41938,490,33
2.419502,489,33
2.419863,490,33
2.419894,491,33
2.419981,490,33
2.420045,489,33
2.420067,490,33
2.420796,490,34
2.420826,489,34
2.421297,490,34
2.421427,491,34
2.42178,492,34
2.422372,493,34
2.422496,492,34
2.422539,491,34
2.422613,492,34
2.422618,493,34
2.422934,494,34
2.422955,493,34
2.423302,492,34
2.423328,493,34
2.423417,492,34
2.423433,491,34
2.423768,490,34
2.423811,491,34
2.423955,490,34
2.424075,491,34
2.424495,490,34
2.425242,489,34
2.425881,488,34
2.425963,487,34
2.425964,487,35
2.426299,488,35
2.427554,489,35
2.428152,489,36
2.428285,488,36
2.428449,489,36
2.428763,490,36
2.429065,491,36
2.429174,490,36
2.429279,491,36
2.429657,492,36
2.429683,492,37
2.429973,493,37
2.430177,494,37
2.430365,495,37
2.430559,496,37
2.430869,497,37
2.431268,498,37
2.431461,499,37
2.431491,498,37
2.43158,499,37
2.431902,500,37
2.432046,499,37
2.432091,498,37
2.432241,497,37
2.432269,498,37
2.432321,497,37
2.43262,497,38
2.432703,498,38
2.432731,498,39
2.432974,498,40
2.4336,498,39
2.433675,499,39
2.433728,499,40
2.433965,498,40
2.434,498,41
2.434829,499,41
2.434888,500,41
2.43497,501,41
2.435008,500,41
2.435023,501,41
2.435725,501,42
2.436073,500,42
2.436984,499,42
2.437342,498,42
2.438148,497,42
2.438286,497,43
2.438843,498,43
2.439211,499,43
2.440005,499,44
2.440088,498,44
2.440097,497,44
2.440168,498,44
2.440278,499,44
2.440798,498,44
2.441736,499,44
2.441879,500,44
2.442024,500,45
2.442202,501,45
2.442257,500,45
2.442577,501,45
2.442802,501,46
2.442813,500,46
2.443019,501,46
2.443431,502,46
2.443496,502,47
2.443626,503,47
2.443741,503,46
2.44387,504,46
2.444221,503,46
2.444517,502,46
2.444688,503,46
2.444805,502,46
2.444921,501,46
2.445011,501,47
2.445111,502,47
2.445141,503,47
2.445446,504,47
2.445523,505,47
2.445821,504,47
2.445887,503,47
2.445976,504,47
2.446369,503,47
2.446534,504,47
2.446557,505,47
2.446584,504,47
2.446629,503,47
2.446733,502,47
2.447282,503,47
2.447448,503,48
2.447773,503,47
2.449023,504,47
2.449044,503,47
2.449049,503,48
2.449054,504,48
2.449259,504,49
2.44932,503,49
2.449484,502,49
2.449498,501,49
2.449551,500,49
2.449574,501,49
2.449589,500,49
2.449686,499,49
2.449864,499,50
2.449952,500,50
2.450241,501,50
2.450354,502,50
2.450389,501,50
2.45045,502,50
2.450489,501,50
2.450772,500,50
2.450801,501,50
2.450893,500,50
2.450975,499,50
2.451121,498,50
2.451555,498,51
2.451812,498,52
2.451937,497,52
2.452022,496,52
2.452361,497,52
2.452472,497,53
2.452482,496,53
2.452663,496,54
2.452842,496,55
2.452998,497,55
2.453026,496,55
2.453926,495,55
2.454182,494,55
2.454312,495,55
2.454355,494,55
2.454495,495,55
2.454634,494,55
2.4548,495,55
2.454863,495,56
2.45554,494,56
2.455632,494,57
2.45568,495,57
2.455798,494,57
2.455936,495,57
2.456128,494,57
2.456187,495,57
2.456554,495,58
2.457324,494,58
2.457469,495,58
2.457844,494,58
2.458129,493,58
2.458167,494,58
2.458418,495,58
2.458594,494,58
2.458724,495,58
2.459238,496,58
2.459272,495,58
2.4593,494,58
2.459345,495,58
2.459394,495,57
2.45943,495,58
2.459433,496,58
2.459537,495,58
2.459916,494,58
2.459962,495,58
2.459977,496,58
2.460286,495,58
2.460401,496,58
2.460662,497,58
2.460685,496,58
2.460745,496,59
2.461046,496,60
2.461217,495,60
2.461697,496,60
2.461835,495,60
2.462005,494,60
2.462212,495,60
2.462453,494,60
2.462457,493,60
2.46264,494,60
2.462647,493,60
2.462655,492,60
2.462673,492,61
2.462711,491,61
2.46279,490,61
2.463015,490,62
2.463296,491,62
2.464205,490,62
2.464507,489,62
2.464712,488,62
2.465003,487,62
2.465095,488,62
2.465152,488,63
2.465409,488,62
2.465755,487,62
2.465774,488,62
2.466113,488,63
2.466117,489,63
2.466247,489,64
2.466249,490,64
2.466689,489,64
2.466776,488,64
2.466856,489,64
2.467068,488,64
2.467165,488,65
2.467497,488,64
2.467606,489,64
2.467641,490,64
2.467808,491,64
2.468042,492,64
2.468108,492,65
2.468525,493,65
2.468549,494,65
2.468716,493,65
2.468737,494,65
2.468826,493,65
2.468921,492,65
2.469031,491,65
2.469116,492,65
2.469126,491,65
2.469329,490,65
2.469371,489,65
2.469384,490,65
2.469459,489,65
2.469461,490,65
2.469644,490,66
2.469954,489,66
2.470102,488,66
2.470524,487,66
2.470824,486,66
2.47135,486,65
2.471581,485,65
2.471688,484,65
2.471857,483,65
2.471934,484,65
2.472465,484,66
2.472575,485,66
2.472958,484,66
2.473008,485,66
2.473047,484,66
2.473106,483,66
2.473436,483,65
2.474018,483,66
2.474124,483,67
2.474453,484,67
2.474873,483,67
2.474917,482,67
2.474953,481,67
2.474988,482,67
2.47531,481,67
2.47564,481,68
2.475672,480,68
2.475711,479,68
2.475786,478,68
2.476022,477,68
2.476314,477,69
2.476825,476,69
2.476828,476,70
2.476891,475,70
2.47712,475,71
2.477155,474,71
2.477279,474,72
2.47732,473,72
2.477568,474,72
2.477641,475,72
2.477755,474,72
2.47789,473,72
2.477957,473,73
2.478356,472,73
2.478448,471,73
2.47853,470,73
2.47856,469,73
2.478567,469,72
2.478594,469,71
2.47876,468,71
2.478865,468,72
2.479093,467,72
2.47927,468,72
2.47933,467,72
2.479412,467,73
2.47948,468,73
2.479535,467,73
2.479583,466,73
2.479961,467,73
2.480005,466,73
2.480055,465,73
2.480074,466,73
2.48008,467,73
2.480119,468,73
2.480288,467,73
2.480498,466,73
2.480614,466,74
2.48113,465,74
2.481292,466,74
2.481796,466,75
2.482007,465,75
2.48202,465,76
2.482063,464,76
2.482311,463,76
2.48234,462,76
2.482421,461,76
2.482492,461,77
2.48285,460,77
2.482859,459,77
2.483056,458,77
2.483093,458,78
2.483206,457,78
2.483348,458,78
2.483633,459,78
2.483653,459,77
2.483859,460,77
2.483932,459,77
2.48395,458,77
2.484164,458,78
2.484187,457,78
2.484238,457,79
2.484274,456,79
2.484404,455,79
2.48473,456,79
2.484929,457,79
2.485003,458,79
2.485355,457,79
2.486218,456,79
2.486271,455,79
2.487085,455,78
2.48711,454,78
2.487162,455,78
2.487355,456,78
2.487491,456,79
2.487606,457,79
2.487673,456,79
2.487712,457,79
2.487725,456,79
2.487735,457,79
2.487779,456,79
2.487846,456,80
2.488004,456,81
2.488021,457,81
2.488072,456,81
2.488073,457,81
2.48823,456,81
2.488241,457,81
2.488308,458,81
2.488949,457,81
2.488985,458,81
2.489148,458,82
2.489277,459,82
2.48955,458,82
2.489553,457,82
2.489629,456,82
2.489684,455,82
2.489703,456,82
2.489818,455,82
2.48995,455,83
2.490077,456,83
2.490078,457,83
2.490208,456,83
2.490343,457,83
2.490589,456,83
2.490643,455,83
2.490703,454,83
2.490827,453,83
2.490835,452,83
2.491081,452,84
2.491225,451,84
2.49131,450,84
2.491399,450,85
2.491404,449,85
2.491571,450,85
2.49165,449,85
2.491672,450,85
2.491744,449,85
2.491778,449,86
2.491992,448,86
2.492117,448,85
2.492252,447,85
2.492542,448,85
2.493197,447,85
2.493216,448,85
2.493368,449,85
2.493379,448,85
2.493455,448,86
2.493478,447,86
2.493936,448,86
2.493983,447,86
2.493988,448,86
2.494057,447,86
2.494069,446,86
2.494171,445,86
2.494721,444,86
2.494887,444,87
2.495038,443,87
2.49509,443,88
2.495098,442,88
2.495132,441,88
2.495315,441,89
2.49534,440,89
2.495624,441,89
2.496319,440,89
2.496449,439,89
2.496472,438,89
2.496507,437,89
2.496716,436,89
2.497038,435,89
2.497044,434,89
2.497546,433,89
2.497587,432,89
2.497594,432,90
2.497811,433,90
2.497842,432,90
2.498114,431,90
2.49815,430,90
2.498197,430,91
2.498381,429,91
2.498538,428,91
2.498631,427,91
2.498809,426,91
2.498819,426,92
2.499102,427,92
2.499186,426,92
2.499187,427,92
2.499437,426,92
2.499537,425,92
2.499592,424,92
2.50005,425,92
2.500082,424,92
2.50023,424,93
2.500268,424,92
2.500336,425,92
2.500372,424,92
2.500697,424,93
2.501336,425,93
2.501693,424,93
2.501704,425,93
2.501762,424,93
2.501793,423,93
2.501823,424,93
2.502249,423,93
2.502447,423,92
2.502636,424,92
2.502661,425,92
2.502696,424,92
2.502747,423,92
2.502895,423,93
2.502897,424,93
2.503428,425,93
2.50355,426,93
2.503621,426,92
2.503694,425,92
2.503697,426,92
2.504103,425,92
2.5042,425,93
2.504574,426,93
2.504593,425,93
2.504665,424,93
2.504748,423,93
2.504794,424,93
2.504973,423,93
2.505118,424,93
2.505144,423,93
2.505216,422,93
2.505582,421,93
2.505728,421,92
2.505924,421,93
2.505978,420,93
2.505989,419,93
2.506103,418,93
2.506196,417,93
2.506225,416,93
2.506318,417,93
2.506738,418,93
2.506827,417,93
2.507035,416,93
2.507139,416,94
2.507253,417,94
2.507331,416,94
2.507369,416,95
2.507427,415,95
2.507447,415,94
2.507869,414,94
2.507956,415,94
2.508148,416,94
2.508157,417,94
2.50818,416,94
2.508282,415,94
2.508362,414,94
2.509004,413,94
2.509146,412,94
2.509323,411,94
2.509542,411,95
2.509543,410,95
2.509785,410,96
2.510096,409,96
2.510363,410,96
2.510397,409,96
2.510628,408,96
2.510655,407,96
2.510895,407,97
2.511019,406,97
2.511089,405,97
2.511093,404,97
2.51132,405,97
2.511357,406,97
2.511495,405,97
2.511705,404,97
2.511707,403,97
2.511727,402,97
2.511868,402,98
2.511919,401,98
2.511997,401,99
2.512011,400,99
2.512316,399,99
2.512404,400,99
2.512504,399,99
2.512531,398,99
2.512813,397,99
2.512922,397,100
2.513101,398,100
2.513181,398,101
2.51363,397,101
2.513664,398,101
2.513677,399,101
2.51369,400,101
2.514104,401,101
2.514778,400,101
2.514843,399,101
2.514863,399,100
2.515017,398,100
2.51529,399,100
2.515346,398,100
2.515361,397,100
2.515377,396,100
2.515426,395,100
2.515589,396,100
2.515678,396,101
2.515683,395,101
2.516015,394,101
2.516047,395,101
2.516069,396,101
2.516284,395,101
2.516303,394,101
2.516367,395,101
2.516556,396,101
2.516633,395,101
2.516736,394,101
2.51676,393,101
2.516933,392,101
2.517039,391,101
2.517085,390,101
2.517188,389,101
2.517239,390,101
2.51725,389,101
2.517297,390,101
2.517605,391,101
2.517771,390,101
2.518089,390,102
2.518162,389,102
2.518234,390,102
2.518308,389,102
2.518358,390,102
2.518385,389,102
2.518419,388,102
2.51848,387,102
2.518534,386,102
2.519031,387,102
2.519102,386,102
2.520019,385,102
2.520036,386,102
2.520108,385,102
2.521587,384,102
2.521608,383,102
2.522012,382,102
2.52203,382,103
2.522274,381,103
2.522479,382,103
2.522527,382,104
2.522559,383,104
2.522563,382,104
2.522684,382,105
2.522802,381,105
2.522908,380,105
2.523162,379,105
2.523362,379,104
2.523372,378,104
2.523666,377,104
2.523924,376,104
2.523935,377,104
2.524015,376,104
2.524052,376,105
2.524104,375,105
2.524205,374,105
2.524237,373,105
2.524341,373,106
2.524457,373,105
2.524902,372,105
2.524927,371,105
2.525068,370,105
2.525244,369,105
2.525456,370,105
2.525629,369,105
2.526042,369,104
2.526378,370,104
2.526402,369,104
2.526564,368,104
2.526597,368,105
2.526941,369,105
2.527023,368,105
2.527214,368,106
2.527358,367,106
2.527849,366,106
2.527884,365,106
2.528211,364,106
2.528332,365,106
2.528361,366,106
2.528434,367,106
2.528555,366,106
2.528641,367,106
2.528661,366,106
2.528678,365,106
2.528947,364,106
2.528969,363,106
2.529546,364,106
2.529629,363,106
2.529695,363,107
2.529859,363,108
2.530199,364,108
2.530219,363,108
2.530279,362,108
2.530318,363,108
2.530602,363,109
2.530611,362,109
2.530626,361,109
2.530849,361,110
2.53109,362,110
2.531309,363,110
2.531795,362,110
2.531999,361,110
2.532046,362,110
2.532145,361,110
2.532236,360,110
2.532301,359,110
2.532347,360,110
2.532479,359,110
2.532886,358,110
2.532909,359,110
2.533042,360,110
2.533104,361,110
2.533249,360,110
2.53372,359,110
2.533825,359,111
2.533836,360,111
2.53422,361,111
2.534272,360,111
2.534536,359,111
2.53471,360,111
2.534749,359,111
2.535533,359,112
2.535598,358,112
2.535719,358,113
2.536342,357,113
2.53641,356,113
2.536558,355,113
2.536818,355,112
2.536856,356,112
2.536996,355,112
2.537026,354,112
2.537032,353,112
2.537114,354,112
2.537284,353,112
