t,ウサギ,キツネ
0.156044,930,27349
0.156046,930,27350
0.156046,930,27351
0.156047,930,27350
0.156047,930,27351
0.156048,930,27352
0.156048,930,27351
0.156049,930,27350
0.156049,930,27351
0.156049,930,27352
0.156049,930,27353
0.15605,930,27354
0.15605,930,27355
0.156051,930,27356
0.156051,930,27357
0.156051,930,27358
0.156051,930,27359
0.156051,930,27358
0.156051,930,27359
0.156051,930,27360
0.156052,930,27361
0.156052,930,27362
0.156052,930,27363
0.156053,930,27364
0.156053,930,27365
0.156053,930,27364
0.156054,930,27365
0.156055,930,27366
0.156055,930,27365
0.156055,930,27366
0.156056,930,27367
0.156056,930,27366
0.156056,930,27367
0.156056,930,27368
0.156056,930,27367
0.156056,930,27366
0.156057,930,27367
0.156057,930,27368
0.156057,930,27369
0.156057,930,27370
0.156058,930,27371
0.156058,930,27372
0.156059,930,27373
0.15606,930,27374
0.15606,930,27375
0.15606,930,27376
0.156061,930,27377
0.156061,930,27378
0.156061,930,27379
0.156061,930,27378
0.156061,930,27379
0.156062,930,27380
0.156062,930,27381
0.156062,930,27382
0.156064,930,27381
0.156064,930,27382
0.156064,930,27383
0.156064,930,27384
0.156065,930,27385
0.156065,930,27386
0.156065,930,27385
0.156065,930,27386
0.156066,930,27387
0.156066,930,27386
0.156066,930,27387
0.156067,930,27388
0.156067,930,27387
0.156068,930,27386
0.156068,930,27387
0.156069,930,27388
0.156069,930,27389
0.156069,930,27390
0.156069,930,27391
0.156069,930,27392
0.15607,930,27393
0.15607,930,27394
0.15607,930,27395
0.15607,930,27396
0.156071,930,27397
0.156072,930,27398
0.156072,930,27399
0.156072,930,27400
0.156072,930,27399
0.156072,930,27400
0.156072,930,27401
0.156072,930,27402
0.156073,930,27403
0.156073,930,27404
0.156073,930,27405
0.156073,930,27406
0.156073,930,27405
0.156073,930,27406
0.156074,930,27407
0.156074,930,27408
0.156074,930,27409
0.156074,930,27408
0.156074,930,27407
0.156075,930,27408
0.156075,930,27409
0.156076,930,27410
0.156076,930,27411
0.156076,930,27412
0.156077,930,27413
0.156077,930,27412
0.156077,930,27413
0.156077,930,27414
0.156078,930,27415
0.156079,930,27416
0.156079,930,27417
0.15608,930,27418
0.15608,930,27417
0.15608,930,27418
0.156081,930,27419
0.156081,930,27420
0.156081,930,27421
0.156081,930,27422
0.156082,930,27423
0.156082,930,27422
0.156082,930,27421
0.156082,930,27422
0.156083,930,27421
0.156083,930,27422
0.156083,930,27421
0.156083,930,27420
0.156083,930,27421
0.156083,930,27422
0.156084,930,27423
0.156085,930,27424
0.156087,930,27425
0.156087,930,27426
0.156087,930,27427
0.156087,930,27428
0.156088,930,27429
0.156088,930,27428
0.156088,930,27429
0.156088,930,27430
0.156088,930,27431
0.156089,930,27432
0.156089,930,27433
0.156089,930,27432
0.156089,930,27433
0.15609,930,27434
0.15609,930,27433
0.15609,930,27434
0.15609,930,27435
0.15609,930,27436
0.156091,930,27437
0.156091,930,27438
0.156091,930,27437
0.156091,930,27438
0.156092,930,27439
0.156092,930,27440
0.156093,930,27439
0.156093,930,27440
0.156094,930,27441
0.156095,930,27442
0.156095,930,27443
0.156095,930,27444
0.156095,930,27445
0.156095,930,27446
0.156095,930,27447
0.156096,930,27448
0.156096,930,27449
0.156096,930,27448
0.156096,930,27449
0.156097,930,27450
0.156097,930,27451
0.156098,930,27452
0.156098,930,27453
0.156098,930,27454
0.156098,930,27455
0.156099,930,27456
0.156099,930,27455
0.156099,930,27456
0.156099,930,27457
0.156099,930,27458
0.156099,930,27457
0.1561,930,27458
0.1561,930,27457
0.1561,930,27458
0.1561,930,27459
0.1561,930,27458
0.156102,930,27459
0.156102,930,27458
0.156103,930,27459
0.156104,930,27458
0.156104,930,27457
0.156104,930,27458
0.156105,930,27459
0.156105,930,27460
0.156105,930,27461
0.156106,930,27462
0.156106,930,27463
0.156106,930,27464
0.156107,930,27465
0.156107,930,27464
0.156107,930,27463
0.156108,930,27464
0.156108,930,27463
0.156108,930,27464
0.156108,930,27465
0.156108,930,27466
0.156108,930,27467
0.156109,930,27468
0.156109,930,27469
0.156109,930,27470
0.15611,930,27471
0.15611,930,27472
0.15611,930,27473
0.15611,930,27474
0.15611,930,27475
0.156111,930,27476
0.156111,930,27477
0.156111,930,27476
0.156111,930,27475
0.156112,930,27476
0.156112,930,27477
0.156112,930,27478
0.156112,930,27479
0.156112,930,27480
0.156112,930,27481
0.156112,930,27482
0.156113,930,27483
0.156114,930,27484
0.156114,930,27485
0.156114,930,27486
0.156115,930,27487
0.156115,930,27488
0.156115,930,27489
0.156115,930,27488
0.156116,930,27489
0.156117,930,27490
0.156117,930,27489
0.156118,930,27490
0.156118,930,27491
0.156118,930,27492
0.156118,930,27493
0.156118,930,27494
0.156118,930,27495
0.156118,930,27496
0.156119,930,27497
0.156119,930,27496
0.156119,930,27497
0.156119,930,27498
0.15612,930,27499
0.15612,930,27500
0.15612,930,27501
0.15612,930,27502
0.15612,930,27503
0.156121,930,27504
0.156121,930,27503
0.156121,930,27502
0.156122,930,27503
0.156122,930,27504
0.156123,930,27505
0.156123,930,27506
0.156123,930,27507
0.156123,930,27508
0.156124,930,27509
0.156124,930,27510
0.156124,930,27511
0.156125,930,27512
0.156125,930,27511
0.156126,930,27512
0.156127,930,27513
0.156127,930,27514
0.156127,930,27515
0.156127,930,27514
0.156128,930,27515
0.156128,930,27516
0.156129,930,27517
0.156129,930,27518
0.156129,930,27519
0.156129,930,27520
0.156129,930,27521
0.15613,930,27522
0.15613,930,27523
0.15613,930,27524
0.156131,930,27525
0.156131,930,27526
0.156131,930,27527
0.156131,930,27528
0.156131,930,27527
0.156132,930,27528
0.156132,930,27529
0.156133,930,27530
0.156133,930,27531
0.156133,930,27532
0.156136,930,27533
0.156136,930,27534
0.156136,930,27535
0.156136,930,27534
0.156137,930,27535
0.156137,930,27536
0.156137,930,27537
0.156137,930,27538
0.156137,930,27539
0.156138,930,27540
0.156138,930,27541
0.156138,930,27542
0.156138,930,27543
0.156139,930,27544
0.156139,930,27545
0.156139,930,27546
0.156139,930,27547
0.156139,930,27548
0.156139,930,27549
0.156139,930,27550
0.156139,930,27551
0.15614,930,27550
0.15614,930,27549
0.15614,930,27550
0.15614,930,27549
0.15614,930,27550
0.15614,930,27551
0.15614,930,27552
0.156141,930,27553
0.156141,930,27554
0.156141,930,27555
0.156141,930,27556
0.156141,930,27557
0.156142,930,27558
0.156142,930,27559
0.156142,930,27560
0.156142,930,27559
0.156143,930,27560
0.156143,930,27561
0.156144,930,27562
0.156144,930,27563
0.156145,930,27564
0.156146,930,27563
0.156147,930,27564
0.156147,930,27565
0.156147,930,27564
0.156147,930,27565
0.156147,930,27564
0.156147,930,27565
0.156147,930,27566
0.156148,930,27567
0.156148,930,27568
0.156148,930,27569
0.156149,930,27570
0.15615,930,27571
0.15615,930,27572
0.15615,930,27573
0.15615,930,27574
0.156151,930,27575
0.156151,930,27576
0.156151,930,27577
0.156151,930,27578
0.156151,930,27577
0.156151,930,27578
0.156151,930,27579
0.156151,930,27580
0.156152,930,27581
0.156154,930,27582
0.156154,930,27583
0.156154,930,27582
0.156154,930,27583
0.156156,930,27584
0.156156,930,27585
0.156156,930,27586
0.156158,930,27587
0.156158,930,27588
0.156158,930,27589
0.156159,930,27590
0.156159,930,27589
0.156159,930,27590
0.156159,930,27591
0.156159,930,27590
0.156159,930,27591
0.156159,930,27592
0.15616,930,27593
0.15616,930,27594
0.156161,930,27595
0.156161,930,27596
0.156161,930,27597
0.156162,930,27598
0.156162,930,27599
0.156163,930,27600
0.156164,930,27601
0.156165,930,27602
0.156165,930,27603
0.156165,930,27604
0.156166,930,27605
0.156166,930,27606
0.156166,930,27607
0.156166,930,27608
0.156167,930,27607
0.156167,930,27606
0.156167,930,27607
0.156167,930,27608
0.156168,930,27609
0.156168,930,27610
0.156168,930,27611
0.156168,930,27612
0.156169,930,27613
0.156169,930,27614
0.15617,930,27615
0.15617,930,27614
0.15617,930,27615
0.156171,930,27614
0.156171,930,27615
0.156171,930,27616
0.156171,930,27617
0.156171,930,27618
0.156172,930,27619
0.156172,930,27620
0.156172,930,27619
0.156173,930,27620
0.156173,930,27621
0.156173,930,27622
0.156173,930,27623
0.156174,930,27624
0.156174,930,27625
0.156174,930,27626
0.156175,930,27625
0.156175,930,27624
0.156175,930,27625
0.156175,930,27626
0.156176,930,27627
0.156176,930,27628
0.156177,930,27629
0.156177,930,27630
0.156179,930,27631
0.156179,930,27632
0.156179,930,27633
0.15618,930,27632
0.15618,930,27633
0.15618,930,27634
0.15618,930,27635
0.15618,930,27636
0.15618,930,27635
0.15618,930,27636
0.15618,930,27637
0.156181,930,27638
0.156181,930,27637
0.156181,930,27636
0.156181,930,27637
0.156181,930,27638
0.156181,930,27639
0.156182,930,27640
0.156182,930,27641
0.156182,930,27642
0.156182,930,27643
0.156182,930,27644
0.156182,930,27643
0.156182,930,27644
0.156183,930,27645
0.156183,930,27644
0.156183,930,27645
0.156183,930,27646
0.156183,930,27645
0.156184,930,27646
0.156184,930,27645
0.156184,930,27646
0.156184,930,27647
0.156185,930,27648
0.156185,930,27647
0.156188,930,27646
0.156189,930,27645
0.156189,930,27646
0.15619,930,27647
0.15619,930,27648
0.15619,930,27649
0.15619,930,27650
0.15619,930,27651
0.15619,930,27652
0.156192,930,27653
0.156192,930,27654
0.156192,930,27655
0.156192,930,27656
0.156192,930,27657
0.156193,930,27658
0.156193,930,27659
0.156193,930,27660
0.156193,930,27661
0.156194,930,27662
0.156194,930,27661
0.156195,930,27662
0.156195,930,27663
0.156195,930,27662
0.156195,930,27663
0.156196,930,27664
0.156196,930,27665
0.156196,930,27666
0.156196,930,27667
0.156197,930,27668
0.156198,930,27669
0.156198,930,27670
0.156198,930,27671
0.156198,930,27672
0.156198,930,27673
0.156199,930,27674
0.156199,930,27675
0.156199,930,27676
0.1562,930,27677
0.1562,930,27676
0.1562,930,27677
0.156201,930,27678
0.156201,930,27679
0.156202,930,27680
0.156203,930,27681
0.156204,930,27682
0.156204,930,27683
0.156204,930,27684
0.156204,930,27683
0.156204,930,27684
0.156204,930,27685
0.156205,930,27686
0.156205,930,27687
0.156205,930,27686
0.156205,930,27687
0.156205,930,27688
0.156205,930,27689
0.156206,930,27690
0.156206,930,27691
0.156206,930,27692
0.156207,930,27693
0.156207,930,27694
0.156207,930,27695
0.156208,930,27696
0.156208,930,27697
0.156208,930,27698
0.156208,930,27699
0.156209,930,27700
0.156209,930,27701
0.15621,930,27700
0.15621,930,27701
0.15621,930,27702
0.15621,930,27703
0.156211,930,27704
0.156211,930,27705
0.156211,930,27706
0.156211,930,27707
0.156211,930,27706
0.156212,930,27705
0.156212,930,27704
0.156212,930,27705
0.156213,930,27704
0.156213,930,27705
0.156213,930,27706
0.156213,930,27707
0.156213,930,27708
0.156213,930,27709
0.156213,930,27710
0.156213,930,27711
0.156213,930,27712
0.156214,930,27713
0.156214,930,27714
0.156214,930,27715
0.156214,930,27716
0.156214,930,27717
0.156214,930,27716
0.156215,930,27717
0.156215,930,27718
0.156215,930,27719
0.156215,930,27720
0.156216,930,27721
0.156216,930,27722
0.156217,930,27723
0.156217,930,27724
0.156217,930,27723
0.156218,930,27724
0.156218,930,27725
0.156218,930,27726
0.156218,930,27727
0.156219,930,27728
0.156219,930,27729
0.156219,930,27730
0.156219,930,27731
0.156219,930,27732
0.156219,930,27733
0.15622,930,27734
0.156221,930,27735
0.156222,930,27736
0.156222,930,27735
0.156222,930,27734
0.156223,930,27735
0.156223,930,27736
0.156225,930,27737
0.156225,930,27736
0.156226,930,27737
0.156226,930,27736
0.156226,930,27737
0.156226,930,27738
0.156226,930,27739
0.156227,930,27740
0.156228,930,27739
0.156228,930,27740
0.156228,930,27741
0.156229,930,27742
0.156229,930,27743
0.15623,930,27744
0.15623,930,27743
0.15623,930,27742
0.156231,930,27741
0.156231,930,27742
0.156231,930,27743
0.156231,930,27744
0.156231,930,27745
0.156232,930,27744
0.156232,930,27743
0.156232,930,27744
0.156233,930,27745
0.156233,930,27746
0.156233,930,27747
0.156233,930,27748
0.156233,930,27747
0.156233,930,27748
0.156234,930,27749
0.156234,930,27748
0.156234,930,27749
0.156235,930,27750
0.156235,930,27751
0.156236,930,27752
0.156236,930,27753
0.156236,930,27754
0.156237,930,27755
0.156237,930,27756
0.156238,930,27757
0.156238,930,27758
0.156239,930,27757
0.156239,930,27756
0.15624,930,27757
0.15624,930,27758
0.15624,930,27759
0.156241,930,27760
0.156241,930,27761
0.156242,930,27762
0.156242,930,27763
0.156242,930,27764
0.156242,930,27763
0.156242,930,27764
0.156242,930,27763
0.156242,930,27762
0.156243,930,27763
0.156243,930,27764
0.156243,930,27765
0.156244,930,27766
0.156244,930,27765
0.156245,930,27766
0.156245,930,27767
0.156245,930,27768
0.156246,930,27769
0.156247,930,27770
0.156247,930,27771
0.156247,930,27772
0.156247,930,27773
0.156247,930,27774
0.156247,930,27773
0.156248,930,27774
0.156248,930,27775
0.156248,930,27776
0.156248,930,27775
0.156248,930,27776
0.156249,930,27777
0.156249,930,27778
0.156249,930,27779
0.15625,930,27778
0.15625,930,27779
0.15625,930,27780
0.15625,930,27781
0.156251,930,27782
0.156251,930,27783
0.156252,930,27782
0.156252,930,27783
0.156253,930,27784
0.156253,930,27785
0.156253,930,27786
0.156254,930,27787
0.156254,930,27786
0.156255,930,27787
0.156255,930,27786
0.156255,930,27785
0.156255,930,27786
0.156256,930,27787
0.156256,930,27786
0.156257,930,27785
0.156257,930,27786
0.156257,930,27785
0.156257,930,27786
0.156258,930,27787
0.156258,930,27788
0.156259,930,27789
0.156259,930,27788
0.15626,930,27789
0.15626,930,27790
0.15626,930,27791
0.15626,930,27792
0.156261,930,27793
0.156261,930,27794
0.156261,930,27795
0.156262,930,27796
0.156262,930,27797
0.156262,930,27798
0.156262,930,27799
0.156262,930,27800
0.156262,930,27799
0.156262,930,27800
0.156263,930,27801
0.156263,930,27802
0.156263,930,27803
0.156263,930,27804
0.156264,930,27805
0.156264,930,27806
0.156264,930,27807
0.156265,930,27806
0.156265,930,27807
0.156265,930,27808
0.156265,930,27809
0.156266,930,27810
0.156266,930,27811
0.156266,930,27812
0.156266,930,27813
0.156266,930,27814
0.156267,930,27813
0.156269,930,27814
0.156269,930,27815
0.15627,930,27816
0.15627,930,27817
0.15627,930,27818
0.156271,930,27819
0.156271,930,27820
0.156272,930,27821
0.156272,930,27820
0.156272,930,27821
0.156272,930,27820
0.156274,930,27821
0.156275,930,27822
0.156275,930,27823
0.156275,930,27822
0.156275,930,27823
0.156276,930,27824
0.156276,930,27825
0.156277,930,27824
0.156277,930,27823
0.156278,930,27824
0.156278,930,27825
0.156278,930,27826
0.156278,930,27827
0.156279,930,27828
0.156279,930,27829
0.156279,930,27830
0.15628,930,27831
0.15628,930,27832
0.15628,930,27831
0.15628,930,27832
0.15628,930,27833
0.15628,930,27834
0.156281,930,27835
0.156282,930,27836
0.156283,930,27837
0.156284,930,27838
0.156284,930,27837
0.156284,930,27838
0.156285,930,27839
0.156285,930,27840
0.156285,930,27841
0.156286,930,27842
0.156286,930,27843
0.156286,930,27842
0.156286,930,27843
0.156286,930,27842
0.156286,930,27843
0.156286,930,27844
0.156286,930,27845
0.156287,930,27846
0.156287,930,27845
0.156288,930,27846
0.156289,930,27847
0.156289,930,27848
0.156289,930,27849
0.156289,930,27850
0.15629,930,27851
0.15629,930,27852
0.156291,930,27853
0.156291,930,27854
0.156291,930,27855
0.156291,930,27856
0.156291,930,27857
0.156291,930,27858
0.156292,930,27859
0.156292,930,27858
0.156292,930,27859
0.156292,930,27860
0.156292,930,27861
0.156292,930,27862
0.156292,930,27863
0.156292,930,27864
0.156292,930,27865
0.156293,930,27866
0.156293,930,27865
0.156293,930,27864
0.156294,930,27863
0.156294,930,27864
0.156294,930,27865
0.156294,930,27866
0.156295,930,27867
0.156295,930,27868
0.156296,930,27869
0.156296,930,27870
0.156297,930,27871
0.156297,930,27872
0.156297,930,27873
0.156297,930,27874
0.156298,930,27873
0.156298,930,27874
0.156298,930,27873
0.156299,930,27874
0.156299,930,27875
0.1563,930,27876
0.1563,930,27877
0.1563,930,27876
0.156301,930,27875
0.156302,930,27876
0.156302,930,27877
0.156303,930,27878
0.156303,930,27879
0.156303,930,27880
0.156304,930,27879
0.156304,930,27880
0.156304,930,27881
0.156305,930,27880
0.156305,930,27881
0.156305,930,27882
0.156306,930,27883
0.156307,930,27884
0.156307,930,27883
0.156307,930,27884
0.156307,930,27885
0.156308,930,27886
0.156308,930,27887
0.156308,930,27888
0.156309,930,27889
0.156309,930,27890
0.156309,930,27891
0.156309,930,27892
0.15631,930,27893
0.15631,930,27894
0.15631,930,27895
0.15631,930,27894
0.156311,930,27893
0.156311,930,27894
0.156312,930,27895
0.156313,930,27896
0.156313,930,27897
0.156314,930,27898
0.156314,930,27899
0.156314,930,27900
0.156315,930,27899
0.156315,930,27898
0.156315,930,27899
0.156316,930,27900
0.156316,930,27901
0.156316,930,27902
0.156317,930,27903
0.156317,930,27904
0.156318,930,27905
0.156318,930,27906
0.156318,930,27907
0.156318,930,27908
0.156318,930,27909
0.156319,930,27910
0.156319,930,27911
0.156319,930,27912
0.156319,930,27913
0.156319,930,27914
0.15632,930,27915
0.15632,930,27914
0.156321,930,27915
0.156321,930,27916
0.156322,930,27915
0.156322,930,27916
0.156322,930,27917
0.156322,930,27916
0.156323,930,27917
0.156323,930,27918
0.156324,930,27917
0.156324,930,27916
0.156324,930,27915
0.156324,930,27916
0.156324,930,27917
0.156324,930,27918
0.156325,930,27917
0.156325,930,27916
0.156325,930,27917
0.156326,930,27916
0.156326,930,27917
0.156326,930,27918
0.156326,930,27919
0.156327,930,27920
0.156327,930,27921
0.156327,930,27920
0.156327,930,27921
0.156328,930,27922
0.156328,930,27923
0.156328,930,27924
0.156328,930,27923
0.156329,930,27924
0.156329,930,27925
0.156329,930,27926
0.156329,930,27927
0.15633,930,27928
0.15633,930,27929
0.15633,930,27928
0.15633,930,27929
0.15633,930,27928
0.156331,930,27929
0.156331,930,27930
0.156332,930,27931
0.156332,930,27932
0.156332,930,27931
0.156332,930,27932
0.156333,930,27933
0.156333,930,27934
0.156334,930,27935
0.156334,930,27936
0.156334,930,27937
0.156335,930,27938
0.156335,930,27939
0.156335,930,27940
0.156335,930,27941
0.156336,930,27942
0.156337,930,27943
0.15634,930,27944
0.15634,930,27945
0.15634,930,27944
0.156341,930,27945
0.156341,930,27946
0.156341,930,27947
0.156341,930,27948
0.156341,930,27949
0.156341,930,27950
0.156341,930,27951
0.156341,930,27952
0.156341,930,27953
0.156342,930,27954
0.156342,930,27955
0.156342,930,27956
0.156343,930,27957
0.156343,930,27956
0.156343,930,27957
0.156343,930,27958
0.156344,930,27959
0.156344,930,27960
0.156345,930,27959
0.156345,930,27960
0.156345,930,27961
0.156345,930,27962
0.156346,930,27961
0.156347,930,27962
0.156347,930,27963
0.156347,930,27962
0.156347,930,27961
0.156348,930,27962
0.156348,930,27963
0.156348,930,27964
0.15635,930,27965
0.15635,930,27966
0.15635,930,27965
0.156351,930,27966
0.156351,930,27967
0.156351,930,27968
0.156351,930,27969
0.156351,930,27970
0.156352,930,27971
0.156352,930,27970
0.156352,930,27969
0.156353,930,27970
0.156353,930,27971
0.156353,930,27972
0.156354,930,27973
0.156354,930,27974
0.156354,930,27973
0.156355,930,27974
0.156355,930,27975
0.156355,930,27976
0.156355,930,27977
0.156355,930,27978
0.156356,930,27977
0.156356,930,27976
0.156356,930,27977
0.156357,930,27978
0.156357,930,27979
0.156357,930,27980
0.156357,930,27979
0.156358,930,27980
0.156358,930,27981
0.156358,930,27982
0.156359,930,27983
0.156359,930,27984
0.156359,930,27985
0.15636,930,27986
0.15636,930,27987
0.15636,930,27986
0.15636,930,27987
0.156361,930,27988
0.156361,930,27989
0.156361,930,27990
0.156361,930,27991
0.156361,930,27992
0.156362,930,27993
0.156362,930,27992
0.156362,930,27993
0.156362,930,27994
0.156363,930,27995
0.156363,930,27996
0.156363,930,27997
0.156363,930,27998
0.156363,930,27997
0.156363,930,27998
0.156364,930,27999
0.156364,930,28000
0.156364,930,28001
0.156364,930,28002
0.156364,930,28003
0.156366,930,28002
0.156366,930,28003
0.156366,930,28004
0.156367,930,28005
0.156367,930,28006
0.156367,930,28007
0.156368,930,28008
0.156368,930,28009
0.156368,930,28008
0.156369,930,28009
0.156369,930,28008
0.156369,930,28009
0.156369,930,28010
0.156369,930,28011
0.156369,930,28012
0.156369,930,28013
0.15637,930,28014
0.15637,930,28015
0.15637,930,28016
0.15637,930,28017
0.156371,930,28016
0.156371,930,28017
0.156371,930,28018
0.156372,930,28019
0.156374,930,28020
0.156374,930,28021
0.156374,930,28022
0.156374,930,28023
0.156374,930,28024
0.156374,930,28025
0.156375,930,28026
0.156375,930,28027
0.156375,930,28028
0.156376,930,28029
0.156376,930,28028
0.156376,930,28027
0.156376,930,28028
0.156376,930,28029
0.156377,930,28030
0.156377,930,28029
0.156378,930,28030
0.156379,930,28031
0.156379,930,28032
0.156379,930,28031
0.15638,930,28032
0.15638,930,28031
0.15638,930,28032
0.156381,930,28033
0.156381,930,28034
0.156381,930,28033
0.156381,930,28034
0.156381,930,28035
0.156382,930,28036
0.156382,930,28037
0.156382,930,28038
0.156382,930,28037
0.156383,930,28038
0.156383,930,28037
0.156383,930,28036
0.156384,930,28035
0.156384,930,28034
0.156384,930,28035
0.156384,930,28036
0.156384,930,28037
0.156384,930,28038
0.156384,930,28039
0.156384,930,28038
0.156385,930,28039
0.156385,930,28040
0.156385,930,28041
0.156385,930,28042
0.156386,930,28043
0.156386,930,28044
0.156386,930,28043
0.156386,930,28044
0.156387,930,28045
0.156387,930,28046
0.156387,930,28045
0.156388,930,28046
0.156388,930,28047
0.156388,930,28048
0.156388,930,28049
0.156388,930,28048
0.156388,930,28049
0.156389,930,28050
0.156389,930,28051
0.156389,930,28052
0.15639,930,28053
0.15639,930,28054
0.15639,930,28055
0.156391,930,28056
0.156392,930,28057
0.156392,930,28058
0.156392,930,28059
0.156392,930,28060
0.156393,930,28061
0.156393,930,28062
0.156393,930,28063
0.156393,930,28064
0.156394,930,28065
0.156394,930,28064
0.156394,930,28063
0.156395,930,28064
0.156395,930,28065
0.156395,930,28066
0.156396,930,28067
0.156396,930,28066
0.156396,930,28065
0.156396,930,28066
0.156397,930,28067
0.156397,930,28068
0.156397,930,28069
0.156398,930,28070
0.156398,930,28071
0.156398,930,28072
0.156399,930,28073
0.156399,930,28074
0.156399,930,28075
0.156399,930,28076
0.156399,930,28077
0.156399,930,28078
0.156399,930,28079
0.1564,930,28080
0.1564,930,28079
0.1564,930,28080
0.1564,930,28081
0.156401,930,28082
0.156401,930,28083
0.156401,930,28084
0.156401,930,28085
0.156402,930,28086
0.156403,930,28087
0.156403,930,28088
0.156403,930,28089
0.156403,930,28090
0.156403,930,28089
0.156404,930,28090
0.156404,930,28091
0.156404,930,28092
0.156404,930,28093
0.156404,930,28094
0.156404,930,28095
0.156404,930,28096
0.156404,930,28097
0.156405,930,28098
0.156405,930,28099
0.156406,930,28100
0.156406,930,28101
0.156406,930,28102
0.156406,930,28101
0.156407,930,28100
0.156407,930,28099
0.156407,930,28100
0.156407,930,28101
0.156407,930,28100
0.156408,930,28101
0.156409,930,28102
0.156409,930,28101
0.156409,930,28102
0.156409,930,28103
0.15641,930,28104
0.15641,930,28105
0.15641,930,28106
0.15641,930,28107
0.156411,930,28108
0.156411,930,28109
0.156412,930,28110
0.156412,930,28111
0.156412,930,28110
0.156413,930,28109
0.156413,930,28110
0.156414,930,28111
0.156414,930,28112
0.156414,930,28113
0.156414,930,28114
0.156415,930,28115
0.156416,930,28116
0.156416,930,28117
0.156416,930,28116
0.156417,930,28117
0.156417,930,28118
0.156417,930,28119
0.156417,930,28120
0.156418,930,28121
0.156418,930,28122
0.156418,930,28123
0.156418,930,28124
0.156418,930,28125
0.156419,930,28126
0.156419,930,28127
0.15642,930,28126
0.15642,930,28127
0.15642,930,28126
0.15642,930,28127
0.156421,930,28126
0.156422,930,28127
0.156422,930,28128
0.156422,930,28127
0.156423,930,28128
0.156423,930,28127
0.156424,930,28128
0.156424,930,28129
0.156424,930,28130
0.156424,930,28129
0.156424,930,28130
0.156425,930,28131
0.156425,930,28132
0.156425,930,28133
0.156425,930,28134
0.156425,930,28133
0.156426,930,28134
0.156426,930,28135
0.156426,930,28136
0.156427,930,28135
0.156427,930,28134
0.156429,930,28135
0.15643,930,28136
0.15643,930,28137
0.156431,930,28138
0.156431,930,28137
0.156431,930,28138
0.156431,930,28139
0.156431,930,28138
0.156432,930,28139
0.156432,930,28140
0.156432,930,28141
0.156432,930,28142
0.156433,930,28143
0.156433,930,28142
0.156433,930,28143
0.156433,930,28144
0.156433,930,28145
0.156433,930,28146
0.156434,930,28147
0.156434,930,28148
0.156434,930,28149
0.156434,930,28150
0.156434,930,28151
0.156435,930,28152
0.156435,930,28153
0.156436,930,28154
0.156437,930,28153
0.156437,930,28154
0.156437,930,28155
0.156438,930,28156
0.156439,930,28157
0.156439,930,28158
0.15644,930,28159
0.15644,930,28160
0.15644,930,28161
0.15644,930,28162
0.156441,930,28161
0.156441,930,28162
0.156441,930,28163
0.156441,930,28164
0.156441,930,28163
0.156441,930,28164
0.156442,930,28165
0.156442,930,28166
0.156442,930,28167
0.156443,930,28168
0.156443,930,28169
0.156443,930,28170
0.156444,930,28171
0.156444,930,28172
0.156445,930,28173
0.156445,930,28174
0.156445,930,28175
0.156446,930,28174
0.156446,930,28175
0.156447,930,28176
0.156447,930,28177
0.156447,930,28178
0.156447,930,28179
0.156448,930,28180
0.156448,930,28181
0.156448,930,28182
0.156448,930,28183
0.156449,930,28184
0.156449,930,28185
0.156449,930,28186
0.156449,930,28187
0.156449,930,28186
0.15645,930,28185
0.15645,930,28186
0.15645,931,28186
0.15645,931,28187
0.156453,931,28188
0.156454,931,28189
0.156454,931,28190
0.156454,931,28189
0.156454,931,28190
0.156454,931,28191
0.156455,931,28190
0.156456,931,28189
0.156456,931,28190
0.156456,931,28189
0.156456,931,28188
0.156456,931,28189
0.156456,931,28190
0.156457,931,28191
0.156457,931,28192
0.156458,931,28193
0.156459,931,28192
0.156459,931,28193
0.156459,931,28194
0.156459,931,28193
0.156459,931,28194
0.156459,931,28195
0.156459,931,28194
0.15646,931,28195
0.15646,931,28194
0.15646,931,28195
0.156461,931,28196
0.156461,931,28197
0.156461,931,28198
0.156462,931,28199
0.156462,931,28200
0.156462,931,28201
0.156463,931,28202
0.156463,931,28203
0.156463,931,28204
0.156463,931,28203
0.156464,931,28204
0.156464,931,28203
0.156464,931,28204
0.156465,931,28205
0.156465,931,28204
0.156465,931,28205
0.156466,931,28206
0.156466,931,28207
0.156466,931,28208
0.156467,931,28209
0.156468,931,28210
0.156468,931,28209
0.156469,931,28210
0.156469,931,28211
0.156469,931,28212
0.156469,931,28213
0.15647,931,28214
0.156471,931,28215
0.156471,931,28216
0.156471,931,28215
0.156472,931,28216
0.156472,931,28217
0.156473,931,28218
0.156473,931,28219
0.156473,931,28218
0.156473,931,28217
0.156474,931,28218
0.156474,931,28219
0.156474,931,28220
0.156474,931,28219
0.156475,931,28220
0.156475,931,28221
0.156475,931,28222
0.156476,931,28223
0.156476,931,28224
0.156476,931,28223
0.156476,931,28224
0.156477,931,28225
0.156477,931,28226
0.156478,931,28227
0.156478,931,28228
0.156478,931,28229
0.156478,931,28230
0.156478,931,28231
0.156478,931,28230
0.156478,931,28231
0.156479,931,28232
0.156479,931,28233
0.156479,931,28234
0.156479,931,28235
0.156479,931,28236
0.15648,931,28237
0.15648,931,28238
0.15648,931,28239
0.15648,931,28240
0.156481,931,28241
0.156481,931,28242
0.156481,931,28241
