t,s,i,r
1229.045509,1207,6651,2143
1229.177438,1207,6650,2144
1229.313258,1207,6649,2145
1229.37671,1207,6648,2146
1229.467485,1207,6647,2147
1229.556041,1207,6646,2148
1229.704483,1207,6645,2149
1229.71689,1207,6644,2150
1229.776111,1206,6645,2150
1229.776873,1206,6644,2151
1229.998966,1206,6643,2152
1230.093563,1205,6644,2152
1230.103884,1205,6643,2153
1230.21493,1205,6642,2154
1230.302926,1204,6643,2154
1230.306072,1203,6644,2154
1230.326595,1202,6645,2154
1230.378526,1201,6646,2154
1230.433655,1201,6645,2155
1230.44591,1200,6646,2155
1230.475282,1199,6647,2155
1230.52079,1198,6648,2155
1230.546635,1197,6649,2155
1230.577055,1196,6650,2155
1230.695251,1196,6649,2156
1230.781013,1195,6650,2156
1230.826041,1194,6651,2156
1230.833986,1193,6652,2156
1230.992306,1193,6651,2157
1231.017423,1193,6650,2158
1231.086424,1192,6651,2158
1231.147654,1191,6652,2158
1231.258549,1190,6653,2158
1231.261705,1189,6654,2158
1231.288969,1188,6655,2158
1231.337877,1187,6656,2158
1231.361625,1186,6657,2158
1231.400158,1185,6658,2158
1231.428616,1184,6659,2158
1231.455396,1184,6658,2159
1231.523296,1183,6659,2159
1231.529133,1183,6658,2160
1231.552554,1183,6657,2161
1231.672232,1182,6658,2161
1231.805227,1182,6657,2162
1231.85606,1181,6658,2162
1231.925656,1181,6657,2163
1231.933854,1181,6656,2164
1231.981828,1180,6657,2164
1232.008736,1179,6658,2164
1232.012368,1178,6659,2164
1232.1926,1177,6660,2164
1232.2611,1176,6661,2164
1232.33068,1175,6662,2164
1232.342789,1174,6663,2164
1232.374263,1173,6664,2164
1232.396169,1173,6663,2165
1232.402613,1172,6664,2165
1232.478929,1171,6665,2165
1232.737609,1170,6666,2165
1232.756567,1170,6665,2166
1232.761899,1169,6666,2166
1232.894032,1168,6667,2166
1232.910833,1168,6666,2167
1232.936247,1168,6665,2168
1232.970507,1167,6666,2168
1233.009797,1166,6667,2168
1233.033978,1166,6666,2169
1233.135495,1165,6667,2169
1233.157827,1165,6666,2170
1233.278626,1165,6665,2171
1233.313062,1165,6664,2172
1233.345538,1165,6663,2173
1233.459743,1165,6662,2174
1233.556605,1164,6663,2174
1233.575724,1163,6664,2174
1233.645564,1163,6663,2175
1233.724973,1162,6664,2175
1233.744831,1161,6665,2175
1233.752112,1160,6666,2175
1233.801563,1160,6665,2176
1233.832935,1160,6664,2177
1233.834728,1159,6665,2177
1233.840963,1159,6664,2178
1233.884111,1159,6663,2179
1233.950564,1159,6662,2180
1233.967815,1158,6663,2180
1234.124389,1157,6664,2180
1234.282459,1156,6665,2180
1234.31803,1156,6664,2181
1234.368393,1156,6663,2182
1234.520505,1155,6664,2182
1234.749982,1155,6663,2183
1234.761833,1154,6664,2183
1234.832413,1153,6665,2183
1234.889122,1153,6664,2184
1234.983556,1153,6663,2185
1235.025595,1152,6664,2185
1235.043348,1151,6665,2185
1235.075152,1150,6666,2185
1235.189277,1149,6667,2185
1235.190283,1148,6668,2185
1235.195893,1148,6667,2186
1235.430345,1148,6666,2187
1235.441412,1147,6667,2187
1235.450734,1147,6666,2188
1235.554558,1147,6665,2189
1235.660086,1146,6666,2189
1235.707467,1145,6667,2189
1235.743759,1144,6668,2189
1235.821367,1143,6669,2189
1236.076241,1142,6670,2189
1236.364519,1142,6669,2190
1236.595736,1141,6670,2190
1236.617859,1140,6671,2190
1236.729099,1140,6670,2191
1236.747994,1139,6671,2191
1236.929337,1139,6670,2192
1237.183596,1139,6669,2193
1237.20724,1138,6670,2193
1237.311315,1137,6671,2193
1237.339714,1137,6670,2194
1237.354557,1137,6669,2195
1237.387246,1137,6668,2196
1237.513119,1136,6669,2196
1237.552161,1135,6670,2196
1237.68387,1134,6671,2196
1237.712087,1133,6672,2196
1237.769215,1132,6673,2196
1237.793553,1131,6674,2196
1237.813561,1130,6675,2196
1237.883115,1130,6674,2197
1237.937604,1129,6675,2197
1238.095254,1128,6676,2197
1238.123232,1128,6675,2198
1238.133455,1128,6674,2199
1238.237231,1128,6673,2200
1238.281853,1128,6672,2201
1238.304169,1127,6673,2201
1238.39338,1126,6674,2201
1238.593958,1125,6675,2201
1238.620635,1124,6676,2201
1238.670622,1124,6675,2202
1238.686519,1124,6674,2203
1238.696018,1123,6675,2203
1238.886969,1123,6674,2204
1238.893045,1123,6673,2205
1238.980561,1122,6674,2205
1239.109983,1121,6675,2205
1239.168141,1120,6676,2205
1239.204747,1119,6677,2205
1239.238839,1119,6676,2206
1239.284687,1118,6677,2206
1239.29004,1118,6676,2207
1239.322236,1118,6675,2208
1239.365865,1118,6674,2209
1239.374556,1117,6675,2209
1239.39563,1116,6676,2209
1239.524815,1115,6677,2209
1239.624253,1115,6676,2210
1239.709964,1115,6675,2211
1239.754997,1115,6674,2212
1239.811046,1115,6673,2213
1239.857993,1115,6672,2214
1239.924654,1114,6673,2214
1240.001408,1114,6672,2215
1240.027686,1113,6673,2215
1240.07591,1112,6674,2215
1240.136365,1112,6673,2216
1240.242598,1112,6672,2217
1240.32046,1112,6671,2218
1240.449305,1111,6672,2218
1240.865688,1110,6673,2218
1240.920084,1109,6674,2218
1241.06433,1108,6675,2218
1241.162928,1107,6676,2218
1241.235026,1107,6675,2219
1241.297377,1106,6676,2219
1241.318333,1106,6675,2220
1241.616008,1106,6674,2221
1241.693209,1105,6675,2221
1241.694814,1104,6676,2221
1242.071946,1104,6675,2222
1242.125046,1104,6674,2223
1242.131362,1104,6673,2224
1242.15734,1104,6672,2225
1242.174123,1104,6671,2226
1242.255423,1104,6670,2227
1242.315987,1104,6669,2228
1242.368655,1103,6670,2228
1242.413975,1103,6669,2229
1242.470041,1102,6670,2229
1242.540832,1101,6671,2229
1242.544248,1101,6670,2230
1242.622672,1100,6671,2230
1242.753482,1100,6670,2231
1242.765539,1099,6671,2231
1242.82509,1098,6672,2231
1242.846104,1097,6673,2231
1242.856182,1097,6672,2232
1242.890386,1097,6671,2233
1242.937291,1097,6670,2234
1243.087404,1097,6669,2235
1243.125837,1096,6670,2235
1243.139309,1095,6671,2235
1243.222666,1095,6670,2236
1243.254665,1095,6669,2237
1243.261106,1095,6668,2238
1243.351925,1094,6669,2238
1243.444624,1094,6668,2239
1243.450902,1094,6667,2240
1243.4737,1094,6666,2241
1243.537796,1093,6667,2241
1243.564044,1092,6668,2241
1243.657302,1092,6667,2242
1243.715676,1092,6666,2243
1243.729245,1092,6665,2244
1243.746758,1091,6666,2244
1243.782605,1091,6665,2245
1243.787217,1091,6664,2246
1243.832521,1090,6665,2246
1243.897282,1090,6664,2247
1243.904787,1089,6665,2247
1244.084228,1088,6666,2247
1244.108852,1088,6665,2248
1244.17156,1087,6666,2248
1244.247617,1086,6667,2248
1244.255091,1085,6668,2248
1244.376509,1084,6669,2248
1244.408011,1083,6670,2248
1244.570787,1083,6669,2249
1244.644638,1082,6670,2249
1244.697131,1081,6671,2249
1244.749952,1080,6672,2249
1244.778312,1079,6673,2249
1244.79744,1079,6672,2250
1244.844468,1079,6671,2251
1245.008403,1078,6672,2251
1245.015259,1077,6673,2251
1245.029226,1076,6674,2251
1245.034595,1076,6673,2252
1245.114585,1075,6674,2252
1245.147219,1075,6673,2253
1245.241349,1075,6672,2254
1245.242524,1074,6673,2254
1245.418273,1073,6674,2254
1245.424691,1073,6673,2255
1245.548069,1072,6674,2255
1245.670485,1072,6673,2256
1245.719407,1071,6674,2256
1245.725886,1070,6675,2256
1245.736376,1070,6674,2257
1245.796785,1069,6675,2257
1245.827549,1069,6674,2258
1245.890816,1068,6675,2258
1245.955587,1067,6676,2258
1245.966134,1066,6677,2258
1245.976828,1066,6676,2259
1245.980536,1065,6677,2259
1245.993624,1065,6676,2260
1246.087899,1064,6677,2260
1246.111347,1064,6676,2261
1246.156738,1064,6675,2262
1246.165609,1064,6674,2263
1246.286763,1064,6673,2264
1246.315549,1063,6674,2264
1246.50846,1063,6673,2265
1246.569493,1062,6674,2265
1246.610757,1061,6675,2265
1246.722519,1060,6676,2265
1246.802372,1059,6677,2265
1246.8509,1058,6678,2265
1247.01642,1057,6679,2265
1247.035075,1057,6678,2266
1247.070956,1056,6679,2266
1247.07142,1056,6678,2267
1247.198573,1055,6679,2267
1247.330669,1055,6678,2268
1247.334346,1054,6679,2268
1247.346368,1054,6678,2269
1247.411692,1054,6677,2270
1247.439368,1054,6676,2271
1247.668937,1053,6677,2271
1247.860636,1052,6678,2271
1247.870777,1052,6677,2272
1247.88273,1052,6676,2273
1247.906488,1052,6675,2274
1248.017405,1051,6676,2274
1248.02644,1050,6677,2274
1248.049664,1049,6678,2274
1248.219948,1049,6677,2275
1248.262766,1049,6676,2276
1248.318102,1048,6677,2276
1248.32407,1048,6676,2277
1248.41089,1048,6675,2278
1248.422265,1048,6674,2279
1248.487188,1048,6673,2280
1248.621126,1047,6674,2280
1248.629705,1046,6675,2280
1248.646138,1046,6674,2281
1248.649715,1046,6673,2282
1248.696935,1046,6672,2283
1248.712873,1045,6673,2283
1249.022516,1045,6672,2284
1249.188654,1044,6673,2284
1249.278227,1044,6672,2285
1249.506446,1044,6671,2286
1249.528615,1043,6672,2286
1249.567061,1042,6673,2286
1249.630502,1042,6672,2287
1249.638465,1041,6673,2287
1249.807053,1040,6674,2287
1249.87008,1039,6675,2287
1249.904622,1038,6676,2287
1249.918967,1038,6675,2288
1250.176883,1037,6676,2288
1250.365629,1036,6677,2288
1250.522917,1036,6676,2289
1250.526106,1036,6675,2290
1250.542967,1035,6676,2290
1250.627794,1034,6677,2290
1250.631428,1034,6676,2291
1250.735402,1033,6677,2291
1250.869369,1032,6678,2291
1250.902761,1032,6677,2292
1250.903457,1032,6676,2293
1251.028983,1032,6675,2294
1251.155473,1031,6676,2294
1251.238139,1030,6677,2294
1251.288131,1029,6678,2294
1251.402554,1029,6677,2295
1251.441537,1028,6678,2295
1251.575082,1028,6677,2296
1251.641001,1027,6678,2296
1251.665794,1026,6679,2296
1251.676801,1026,6678,2297
1251.700104,1025,6679,2297
1251.884994,1024,6680,2297
1251.91772,1023,6681,2297
1251.929419,1023,6680,2298
1252.007541,1022,6681,2298
1252.018349,1021,6682,2298
1252.037531,1020,6683,2298
1252.209783,1019,6684,2298
1252.241114,1018,6685,2298
1252.384149,1018,6684,2299
1252.424079,1017,6685,2299
1252.449596,1017,6684,2300
1252.467075,1017,6683,2301
1252.647648,1017,6682,2302
1252.667411,1016,6683,2302
1252.673508,1016,6682,2303
1252.789308,1015,6683,2303
1252.791211,1015,6682,2304
1252.870373,1015,6681,2305
1252.974132,1015,6680,2306
1253.123705,1015,6679,2307
1253.249985,1015,6678,2308
1253.312063,1014,6679,2308
1253.410852,1013,6680,2308
1253.448205,1012,6681,2308
1253.466733,1012,6680,2309
1253.502457,1011,6681,2309
1253.778503,1011,6680,2310
1253.902968,1010,6681,2310
1253.924771,1009,6682,2310
1253.928019,1008,6683,2310
1254.109767,1007,6684,2310
1254.20482,1006,6685,2310
1254.219134,1005,6686,2310
1254.25604,1004,6687,2310
1254.38265,1004,6686,2311
1254.601441,1004,6685,2312
1254.601914,1003,6686,2312
1254.779967,1003,6685,2313
1254.832105,1002,6686,2313
1255.105731,1001,6687,2313
1255.149139,1001,6686,2314
1255.28815,1000,6687,2314
1255.328912,1000,6686,2315
1255.433693,999,6687,2315
1255.442809,999,6686,2316
1255.535281,999,6685,2317
1255.54486,998,6686,2317
1255.70659,997,6687,2317
1255.729568,997,6686,2318
1255.741337,996,6687,2318
1255.748587,996,6686,2319
1255.76307,996,6685,2320
1255.866926,996,6684,2321
1255.881134,996,6683,2322
1256.178682,995,6684,2322
1256.243218,994,6685,2322
1256.289458,994,6684,2323
1256.414459,994,6683,2324
1256.428975,994,6682,2325
1256.479436,994,6681,2326
1256.486389,993,6682,2326
1256.492297,993,6681,2327
1256.60438,992,6682,2327
1256.649023,991,6683,2327
1256.674333,990,6684,2327
1256.706549,990,6683,2328
1256.902943,990,6682,2329
1256.917903,990,6681,2330
1256.933581,990,6680,2331
1256.94355,989,6681,2331
1257.0023,989,6680,2332
1257.005431,988,6681,2332
1257.034237,988,6680,2333
1257.044791,988,6679,2334
1257.081615,987,6680,2334
1257.210008,986,6681,2334
1257.359487,986,6680,2335
1257.491584,985,6681,2335
1257.551038,985,6680,2336
1257.741471,984,6681,2336
1257.77118,983,6682,2336
1257.795013,983,6681,2337
1257.817836,983,6680,2338
1258.019739,983,6679,2339
1258.080942,982,6680,2339
1258.115771,982,6679,2340
1258.128004,981,6680,2340
1258.187805,981,6679,2341
1258.199782,980,6680,2341
1258.251708,979,6681,2341
1258.370043,979,6680,2342
1258.531593,979,6679,2343
1258.550137,978,6680,2343
1258.601316,977,6681,2343
1258.690598,977,6680,2344
1258.703245,976,6681,2344
1258.765841,975,6682,2344
1258.767935,974,6683,2344
1258.843337,973,6684,2344
1258.946042,973,6683,2345
1258.961036,973,6682,2346
1258.994826,972,6683,2346
1259.028961,972,6682,2347
1259.102443,971,6683,2347
1259.116809,971,6682,2348
1259.161639,970,6683,2348
1259.258301,970,6682,2349
1259.272163,969,6683,2349
1259.274343,969,6682,2350
1259.31881,968,6683,2350
1259.324451,968,6682,2351
1259.35682,967,6683,2351
1259.380725,966,6684,2351
1259.446136,966,6683,2352
1259.459676,966,6682,2353
1259.483731,966,6681,2354
1259.533789,965,6682,2354
1259.571305,965,6681,2355
1259.602074,965,6680,2356
1259.612694,965,6679,2357
1259.708467,965,6678,2358
1259.74232,965,6677,2359
1259.75031,964,6678,2359
1259.803591,964,6677,2360
1259.826926,964,6676,2361
1260.000693,963,6677,2361
1260.01145,963,6676,2362
1260.014502,963,6675,2363
1260.143042,963,6674,2364
1260.240597,963,6673,2365
1260.307146,963,6672,2366
1260.363168,962,6673,2366
1260.6551,961,6674,2366
1260.724408,960,6675,2366
1260.849547,960,6674,2367
1260.875626,960,6673,2368
1260.891695,960,6672,2369
1260.938746,960,6671,2370
1260.984333,959,6672,2370
1260.989351,959,6671,2371
1261.313973,958,6672,2371
1261.503283,958,6671,2372
1261.692179,958,6670,2373
1261.701626,958,6669,2374
1261.783639,958,6668,2375
1261.792377,957,6669,2375
1261.809734,956,6670,2375
1261.947439,955,6671,2375
1261.972339,954,6672,2375
1262.226714,953,6673,2375
1262.236635,952,6674,2375
1262.317962,951,6675,2375
1262.326249,951,6674,2376
1262.456474,950,6675,2376
1262.620253,950,6674,2377
1262.655288,950,6673,2378
1262.688421,949,6674,2378
1262.727858,949,6673,2379
1262.732533,949,6672,2380
1262.858411,949,6671,2381
1262.891864,949,6670,2382
1262.911557,948,6671,2382
1263.122726,947,6672,2382
1263.302309,947,6671,2383
1263.308922,946,6672,2383
1263.33829,945,6673,2383
1263.356761,945,6672,2384
1263.366896,944,6673,2384
1263.371254,943,6674,2384
1263.403476,942,6675,2384
1263.411893,941,6676,2384
1263.436379,941,6675,2385
1263.508521,940,6676,2385
1263.516851,940,6675,2386
1263.638568,939,6676,2386
1263.726425,938,6677,2386
1263.787946,938,6676,2387
1263.828637,938,6675,2388
1263.854502,938,6674,2389
1263.964614,938,6673,2390
1263.980886,937,6674,2390
1264.011407,936,6675,2390
1264.083916,935,6676,2390
1264.305127,935,6675,2391
1264.410219,935,6674,2392
1264.531158,934,6675,2392
1264.572768,934,6674,2393
1264.900784,933,6675,2393
1264.908971,932,6676,2393
1264.982006,932,6675,2394
1265.20253,932,6674,2395
1265.284733,932,6673,2396
1265.626466,932,6672,2397
1265.766542,932,6671,2398
1265.799511,931,6672,2398
1265.916977,931,6671,2399
1265.969259,930,6672,2399
1266.023728,930,6671,2400
1266.067015,929,6672,2400
1266.16031,929,6671,2401
1266.39986,928,6672,2401
1266.511438,928,6671,2402
1266.608311,928,6670,2403
1266.612758,928,6669,2404
1266.636851,927,6670,2404
1266.671599,927,6669,2405
1266.870558,927,6668,2406
1267.212085,926,6669,2406
1267.266836,925,6670,2406
1267.324982,925,6669,2407
1267.455298,925,6668,2408
1267.545314,924,6669,2408
1267.81199,924,6668,2409
1267.83021,924,6667,2410
1267.868095,924,6666,2411
1267.898624,923,6667,2411
1267.964824,923,6666,2412
1268.058692,922,6667,2412
1268.109957,921,6668,2412
1268.14659,921,6667,2413
1268.225657,920,6668,2413
1268.303639,920,6667,2414
1268.410903,920,6666,2415
1268.437082,919,6667,2415
1268.439473,919,6666,2416
1268.472609,919,6665,2417
1268.740801,918,6666,2417
1268.801401,917,6667,2417
1268.895454,916,6668,2417
1268.975408,915,6669,2417
1269.097417,914,6670,2417
1269.105028,913,6671,2417
1269.171646,913,6670,2418
1269.345078,913,6669,2419
1269.473259,912,6670,2419
1269.48866,912,6669,2420
1269.630454,912,6668,2421
1269.692546,911,6669,2421
1269.694104,910,6670,2421
1269.747269,910,6669,2422
1269.816553,910,6668,2423
1269.816773,909,6669,2423
1269.908959,908,6670,2423
1270.017945,907,6671,2423
1270.171378,907,6670,2424
1270.3171,906,6671,2424
1270.37871,906,6670,2425
1270.455604,905,6671,2425
1270.457677,905,6670,2426
1270.506909,904,6671,2426
1270.541858,903,6672,2426
1270.545639,902,6673,2426
1270.614501,902,6672,2427
1270.620459,902,6671,2428
1270.842756,901,6672,2428
1271.02446,900,6673,2428
1271.051512,900,6672,2429
1271.055596,900,6671,2430
1271.103368,900,6670,2431
1271.109067,900,6669,2432
1271.206333,900,6668,2433
1271.303209,900,6667,2434
1271.315269,899,6668,2434
1271.482794,899,6667,2435
1271.490766,899,6666,2436
1271.530788,899,6665,2437
1271.572609,898,6666,2437
1271.757618,898,6665,2438
1271.849981,898,6664,2439
1271.851553,897,6665,2439
1271.879949,897,6664,2440
1271.89223,896,6665,2440
1271.926698,896,6664,2441
1272.09767,895,6665,2441
1272.128681,894,6666,2441
1272.199925,893,6667,2441
1272.274497,892,6668,2441
1272.535912,892,6667,2442
1272.624942,891,6668,2442
1272.639535,890,6669,2442
1272.642784,889,6670,2442
1272.698755,889,6669,2443
1272.837433,889,6668,2444
1272.838733,889,6667,2445
1272.843752,888,6668,2445
1272.847119,887,6669,2445
1272.900597,886,6670,2445
1272.918447,886,6669,2446
1272.924988,886,6668,2447
1273.033797,885,6669,2447
1273.290441,884,6670,2447
1273.404009,883,6671,2447
1273.405221,882,6672,2447
1273.421757,881,6673,2447
1273.5609,881,6672,2448
1273.572707,880,6673,2448
1273.591475,880,6672,2449
1273.639495,880,6671,2450
1273.644375,880,6670,2451
1274.076093,880,6669,2452
1274.171822,879,6670,2452
1274.252486,879,6669,2453
1274.305469,878,6670,2453
1274.345475,878,6669,2454
1274.50606,878,6668,2455
1274.606735,878,6667,2456
1274.683289,877,6668,2456
1274.718071,877,6667,2457
1274.768936,877,6666,2458
1274.897608,877,6665,2459
1275.061593,876,6666,2459
1275.183796,876,6665,2460
1275.187895,876,6664,2461
1275.296424,876,6663,2462
1275.310612,876,6662,2463
1275.437942,875,6663,2463
1275.533101,874,6664,2463
1275.545644,874,6663,2464
1275.704094,873,6664,2464
1275.743523,873,6663,2465
1275.762063,872,6664,2465
1275.865663,871,6665,2465
1275.877774,870,6666,2465
1275.933186,870,6665,2466
1276.010302,869,6666,2466
1276.015621,869,6665,2467
1276.107872,869,6664,2468
1276.154664,869,6663,2469
1276.163081,869,6662,2470
1276.266906,869,6661,2471
1276.388337,869,6660,2472
1276.489834,868,6661,2472
1276.5117,867,6662,2472
1276.624301,866,6663,2472
1276.748733,866,6662,2473
1276.766101,866,6661,2474
1276.859272,866,6660,2475
1276.922334,865,6661,2475
1277.211436,864,6662,2475
1277.300226,864,6661,2476
1277.317117,863,6662,2476
1277.324437,863,6661,2477
1277.428505,863,6660,2478
1277.556208,862,6661,2478
1277.936526,861,6662,2478
1278.009337,860,6663,2478
1278.022283,860,6662,2479
1278.063611,859,6663,2479
1278.139258,859,6662,2480
1278.193735,859,6661,2481
1278.195602,859,6660,2482
1278.210071,859,6659,2483
1278.542328,859,6658,2484
1278.666585,858,6659,2484
1278.679544,858,6658,2485
1278.770333,857,6659,2485
1278.771451,857,6658,2486
1278.90979,856,6659,2486
1278.914443,855,6660,2486
1279.078392,855,6659,2487
1279.126906,855,6658,2488
1279.166459,854,6659,2488
1279.175046,854,6658,2489
1279.31995,853,6659,2489
1279.336051,853,6658,2490
1279.357164,853,6657,2491
1279.566314,853,6656,2492
1279.998328,852,6657,2492
1280.165675,852,6656,2493
1280.360879,852,6655,2494
1280.389359,852,6654,2495
1280.481063,852,6653,2496
1280.48211,852,6652,2497
1280.486769,851,6653,2497
1280.51899,851,6652,2498
1280.521451,851,6651,2499
1280.550292,851,6650,2500
1280.876501,850,6651,2500
1280.881712,850,6650,2501
1280.915887,850,6649,2502
1280.960548,850,6648,2503
1281.05474,850,6647,2504
1281.101907,850,6646,2505
1281.207896,849,6647,2505
1281.228189,849,6646,2506
1281.248381,848,6647,2506
1281.331216,847,6648,2506
1281.34703,847,6647,2507
1281.365388,847,6646,2508
1281.411913,847,6645,2509
1281.537489,846,6646,2509
1281.942772,846,6645,2510
1281.991377,846,6644,2511
1282.000451,845,6645,2511
1282.004812,844,6646,2511
1282.080745,843,6647,2511
1282.267045,843,6646,2512
1282.311659,842,6647,2512
1282.321476,842,6646,2513
1282.434109,842,6645,2514
1282.79405,842,6644,2515
1282.955372,842,6643,2516
1283.34724,841,6644,2516
1283.348781,840,6645,2516
1283.444519,840,6644,2517
1283.491848,839,6645,2517
1283.517656,839,6644,2518
1283.655328,839,6643,2519
1283.851579,839,6642,2520
1283.883726,838,6643,2520
1283.977946,837,6644,2520
1284.061073,837,6643,2521
1284.085959,837,6642,2522
1284.235341,836,6643,2522
1284.242193,835,6644,2522
1284.367425,835,6643,2523
1284.388702,834,6644,2523
1284.53129,834,6643,2524
1284.65035,833,6644,2524
1284.691312,833,6643,2525
1284.784812,832,6644,2525
1284.826003,831,6645,2525
1284.845874,830,6646,2525
1285.029542,829,6647,2525
1285.154095,829,6646,2526
1285.158488,828,6647,2526
1285.173147,828,6646,2527
1285.305465,827,6647,2527
1285.330752,827,6646,2528
1285.347692,827,6645,2529
1285.353765,826,6646,2529
1285.547146,826,6645,2530
1285.555007,826,6644,2531
1285.789854,826,6643,2532
1286.063249,825,6644,2532
1286.210225,825,6643,2533
1286.262311,824,6644,2533
1286.314668,823,6645,2533
1286.40034,822,6646,2533
1286.700293,822,6645,2534
1286.724839,821,6646,2534
1286.789507,820,6647,2534
1286.818008,819,6648,2534
1286.949865,819,6647,2535
1287.064176,819,6646,2536
1287.131194,819,6645,2537
1287.174839,818,6646,2537
1287.237069,817,6647,2537
1287.377839,817,6646,2538
1287.562845,817,6645,2539
1287.579642,817,6644,2540
1287.599402,816,6645,2540
1287.648279,816,6644,2541
1287.742515,815,6645,2541
1287.759411,815,6644,2542
1287.772271,815,6643,2543
1287.854527,815,6642,2544
1288.042637,814,6643,2544
1288.094261,814,6642,2545
1288.188377,814,6641,2546
1288.276172,814,6640,2547
1288.453286,814,6639,2548
1288.454496,814,6638,2549
1288.499007,813,6639,2549
1288.611927,812,6640,2549
1288.630229,811,6641,2549
1288.70988,811,6640,2550
1288.82676,811,6639,2551
1288.835152,811,6638,2552
1289.011358,811,6637,2553
1289.015203,811,6636,2554
1289.164956,810,6637,2554
1289.192133,809,6638,2554
1289.196935,808,6639,2554
1289.288258,807,6640,2554
1289.438745,807,6639,2555
1289.439312,806,6640,2555
1289.679673,806,6639,2556
1289.721746,806,6638,2557
1289.813404,805,6639,2557
1289.842914,804,6640,2557
1289.863797,803,6641,2557
1289.867804,802,6642,2557
1289.869791,802,6641,2558
1290.367367,802,6640,2559
1290.491024,801,6641,2559
1290.494136,800,6642,2559
1290.638308,800,6641,2560
1290.734111,799,6642,2560
1290.872437,799,6641,2561
1290.927402,798,6642,2561
1290.92784,798,6641,2562
1291.157938,798,6640,2563
1291.196013,798,6639,2564
1291.28644,798,6638,2565
1291.396467,797,6639,2565
1291.396862,797,6638,2566
1291.412753,796,6639,2566
1291.574056,796,6638,2567
1291.792999,796,6637,2568
1291.937486,796,6636,2569
1292.131967,795,6637,2569
1292.200981,794,6638,2569
1292.222215,793,6639,2569
1292.266399,792,6640,2569
1292.395341,792,6639,2570
1292.402849,791,6640,2570
1292.428962,790,6641,2570
1292.519351,790,6640,2571
1292.599016,790,6639,2572
1292.658291,789,6640,2572
1292.701098,788,6641,2572
1292.756273,787,6642,2572
1292.765545,787,6641,2573
1292.766367,787,6640,2574
1292.872253,787,6639,2575
1292.906416,787,6638,2576
1292.996337,787,6637,2577
1293.076386,786,6638,2577
1293.135335,785,6639,2577
1293.146491,784,6640,2577
1293.198214,783,6641,2577
1293.222195,783,6640,2578
1293.226024,783,6639,2579
1293.282403,783,6638,2580
1293.723058,782,6639,2580
1293.744611,782,6638,2581
1293.882357,782,6637,2582
1293.930823,782,6636,2583
1294.136511,782,6635,2584
1294.143618,782,6634,2585
1294.502116,781,6635,2585
1294.54425,781,6634,2586
1294.570596,780,6635,2586
1294.700207,780,6634,2587
1294.753361,780,6633,2588
1294.827641,780,6632,2589
1294.841186,779,6633,2589
1294.875089,778,6634,2589
1294.884464,777,6635,2589
1295.033368,776,6636,2589
1295.126635,775,6637,2589
1295.230298,775,6636,2590
1295.277324,775,6635,2591
1295.373063,775,6634,2592
1295.4079,775,6633,2593
1295.429709,775,6632,2594
1295.525531,775,6631,2595
1295.782012,775,6630,2596
1295.924214,774,6631,2596
1295.949313,774,6630,2597
1295.975326,774,6629,2598
1296.062355,774,6628,2599
1296.063658,773,6629,2599
1296.092771,773,6628,2600
1296.162464,773,6627,2601
1296.17925,772,6628,2601
1296.263162,772,6627,2602
1296.310422,771,6628,2602
1296.317964,771,6627,2603
1296.326792,771,6626,2604
1296.603249,770,6627,2604
1296.622365,769,6628,2604
1296.628612,768,6629,2604
1296.633587,767,6630,2604
1296.653731,767,6629,2605
1296.793837,767,6628,2606
1296.835901,767,6627,2607
1296.859224,766,6628,2607
1296.865066,766,6627,2608
1296.961886,765,6628,2608
1297.131483,765,6627,2609
1297.143964,764,6628,2609
1297.25158,764,6627,2610
1297.304524,763,6628,2610
1297.557583,762,6629,2610
1297.659261,761,6630,2610
1297.679786,761,6629,2611
1297.716863,761,6628,2612
1297.852717,761,6627,2613
1298.014793,761,6626,2614
1298.036565,760,6627,2614
1298.177243,760,6626,2615
1298.274954,760,6625,2616
1298.321342,760,6624,2617
1298.335258,760,6623,2618
1298.422549,760,6622,2619
1298.56657,760,6621,2620
1298.60829,759,6622,2620
1298.69121,758,6623,2620
1298.747287,758,6622,2621
1298.811164,758,6621,2622
1298.880088,758,6620,2623
1298.918986,758,6619,2624
1299.001908,757,6620,2624
1299.149542,757,6619,2625
1299.220678,756,6620,2625
1299.274006,755,6621,2625
1299.295403,754,6622,2625
1299.328358,754,6621,2626
1299.360262,754,6620,2627
1299.636022,753,6621,2627
1299.842962,753,6620,2628
1299.91254,753,6619,2629
1300.018488,752,6620,2629
1300.192034,752,6619,2630
1300.308688,751,6620,2630
1300.403776,750,6621,2630
1300.566253,749,6622,2630
1300.63125,749,6621,2631
1300.69806,748,6622,2631
1300.751387,747,6623,2631
1300.81579,746,6624,2631
1300.856307,746,6623,2632
1300.936948,746,6622,2633
1301.089315,745,6623,2633
1301.102444,744,6624,2633
1301.105225,744,6623,2634
1301.254958,743,6624,2634
1301.328179,742,6625,2634
1301.659241,742,6624,2635
1301.812669,742,6623,2636
1301.822053,742,6622,2637
1301.896179,742,6621,2638
1302.06456,742,6620,2639
1302.15975,742,6619,2640
1302.183457,742,6618,2641
1302.224028,741,6619,2641
1302.239005,740,6620,2641
1302.264601,739,6621,2641
1302.275424,738,6622,2641
1302.282622,738,6621,2642
1302.305492,737,6622,2642
1302.425093,737,6621,2643
1302.456543,736,6622,2643
